"CODE_GESIS","NOM_DANS_GESIS","UID_DHIS2","NOM_DANS_DHIS2","DISTRICT","REGION",,,
520252008,"CSB1 EKAR Amparafaravola","oKUofoKkMPW","FSP_EKAR Amparafaravola","Amparafaravola","Alaotra Mangoro",,,
520252029,"CSB1 EKAR Morarano Chrôme","LkJ1uT1YRUZ","FSP_ EKAR Morarano Chrome","Amparafaravola","Alaotra Mangoro",,,
520251002,"CSB1 Mahakary","e1joRmGozj0","CSB1 Mahakary","Amparafaravola","Alaotra Mangoro",,,
520251027,"CSB1 Mahatsinjo","RnrNwHKzhre","CSB1 Mahatsinjo","Amparafaravola","Alaotra Mangoro",,,
520251016,"CSB1 Marofody","UDw9IOO4BZR","CSB1 Marofody","Amparafaravola","Alaotra Mangoro",,,
520251028,"CSB1 Miarinarivo","LouD8AcuqoV","CSB2 Miarinarivo","Amparafaravola","Alaotra Mangoro",,,
520251026,"CSB1 Vohitraivo","sZe0aFreVrW","CSB1 Vohitrarivo","Amparafaravola","Alaotra Mangoro",,,
520241003,"CSB2 Amboavory","utsaBO4NnGP","CSB2 Amboavory","Amparafaravola","Alaotra Mangoro",,,
520241031,"CSB2 Ambodimanga","eqwpmmgSDxD","CSB2 Ambodimanga","Amparafaravola","Alaotra Mangoro",,,
520241005,"CSB2 Ambohijanahary","L8I4MhxuQM4","CSB2 Ambohijanahary","Amparafaravola","Alaotra Mangoro",,,
520241007,"CSB2 Ambohitrarivo","mPF34MfGEEJ","CSB2 Ambohitrarivo","Amparafaravola","Alaotra Mangoro",,,
520241008,"CSB2 Amparafaravola","JDZ227BQ3Zn","CSB2 Amparafaravola","Amparafaravola","Alaotra Mangoro",,,
520241010,"CSB2 Ampasikely","iElkbvtuNde","CSB2 Ampasikely","Amparafaravola","Alaotra Mangoro",,,
520241004,"CSB2 Andilana Nord","RtPk5YgkE35","CSB2 Andilana Nord","Amparafaravola","Alaotra Mangoro",,,
520241025,"CSB2 Andrabakely Sud","QNNKZn3ZgQX","CSB2 Andrebakely Sud","Amparafaravola","Alaotra Mangoro",,,
520241012,"CSB2 Andrebakely Nord","VWEuuFi651o","CSB2 Andrebakely Nord","Amparafaravola","Alaotra Mangoro",,,
520241013,"CSB2 Anororo","Dnc31JuCoBX","CSB2 Anororo","Amparafaravola","Alaotra Mangoro",,,
520241014,"CSB2 Beanana","Tb69auiNd9W","CSB2 Beanana","Amparafaravola","Alaotra Mangoro",,,
520241015,"CSB2 Bedidy","w2cycsoGNDx","CSB2 Bedidy","Amparafaravola","Alaotra Mangoro",,,
520243008,"CSB2 Cabinet Privée (Dr Jean Louis)","kDFMnfttsYz","FSP_Cabinet Priv�e (Dr Jean Louis)","Amparafaravola","Alaotra Mangoro",,,
520241017,"CSB2 Morarano Chrome","Gc2b73XNIb9","CSB2 Morarano Chrome","Amparafaravola","Alaotra Mangoro",,,
520241019,"CSB2 Ranomainty","omrxt3lPDI8","CSB2 Ranomainty","Amparafaravola","Alaotra Mangoro",,,
520241020,"CSB2 Sahamamy","xOCf7FfDa6S","CSB2 Sahamamy","Amparafaravola","Alaotra Mangoro",,,
520242006,"CSB2 SALFA Ambohimandroso","DuW15JBMi1z","FSP_SaLFa Ambohimandroso","Amparafaravola","Alaotra Mangoro",,,
520241021,"CSB2 Tanambe","kdsZrutz6jw","CSB2 Tanambe","Amparafaravola","Alaotra Mangoro",,,
520241023,"CSB2 Vohimena","jW2Pyz5vHjm","CSB2 Vohimena","Amparafaravola","Alaotra Mangoro",,,
520241024,"CSB2 Vohitsara","ACg3TLDuwX2","CSB2 Vohitsara","Amparafaravola","Alaotra Mangoro",,,
520252021,"EKAR Ambohitrarivo","ax4paVGbU7M","FSP_EKAR Ambohitrarivo","Amparafaravola","Alaotra Mangoro",,,
520252923,"EKAR TANAMBE","J9y5VD4zqOJ","FSP_ EKAR Tanambe","Amparafaravola","Alaotra Mangoro",,,
520341001,"CSB2 U Andilamena","rqy5xz6di9X","CSB2 Andilamena DU","Andilamena","Alaotra Mangoro",,,
520351002,"CSB1 Ambatobe","UUrOgTPa25w","CSB1 Ambatobe","Andilamena","Alaotra Mangoro",,,
520351008,"CSB1 Ambatomalama","Ol3GrSa8uih","CSB1 Ambatomalama","Andilamena","Alaotra Mangoro",,,
520351011,"CSB1 Ambodimanga","cMdkpaUrzxQ","CSB1 Ambodimanga","Andilamena","Alaotra Mangoro",,,
520351015,"CSB1 Antsevakely","Ng7Tg7Gr8wd","CSB1 Antsevakely","Andilamena","Alaotra Mangoro",,,
520351009,"CSB1 Antsomangana","ChbhX0CZkoz","CSB1 Antsomangana (NF)","Andilamena","Alaotra Mangoro",,,
520351007,"CSB1 Betalevana","pW71kp0KcBp","CSB1 Betalevana","Andilamena","Alaotra Mangoro",,,
520351004,"CSB1 EKAR Andilamena","NiVwy8hwOTN","FSP_ EKAR Andilamena","Andilamena","Alaotra Mangoro",,,
520351018,"CSB1 Garnison ZP Anilamena","N9kiiUga3Jt","FSP_ Militaire Andilamena","Andilamena","Alaotra Mangoro",,,
520351016,"CSB1 Manakana","d0Nu01btZEa","CSB1 Manakana","Andilamena","Alaotra Mangoro",,,
520351003,"CSB1 Sahavola","Tuk39fg1AoS","CSB1 Sahavolo","Andilamena","Alaotra Mangoro",,,
520341005,"CSB2 Antanimenabaka","w9pc5dB1XHz","CSB2 Antanimenabaka","Andilamena","Alaotra Mangoro",,,
520341006,"CSB2 Bemaitso","QWeDagrW2fV","CSB2 Bemaitso","Andilamena","Alaotra Mangoro",,,
520341010,"CSB2 Maitsokely","SdT2dVyXfZG","CSB2 Maitsokely","Andilamena","Alaotra Mangoro",,,
520341012,"CSB2 Maroadabo","zuSGDXPl2jP","CSB2 Maroadabo","Andilamena","Alaotra Mangoro",,,
520341013,"CSB2 Marovato","d3TSp8BV7Cd","CSB2 Fierenana Marovato","Andilamena","Alaotra Mangoro",,,
520341014,"CSB2 Miarinarivo","FuQpmRnbN2Q","CSB2 Miarinarivo","Andilamena","Alaotra Mangoro",,,
520341017,"CSB2 Tanananifololahy","AVOZu1Mxsjd","CSB2 Tanananifololahy","Andilamena","Alaotra Mangoro",,,
520441006,"CSB2 Ambalaomby","FreDo1vfr2F","CSB2 Ambalaomby","Anosibe An'Ala","Alaotra Mangoro",,,
520451021,"CSB1 Ambinanindrano","DjrEipKkPeJ","CSB1 Ambinanindrano","Anosibe An'Ala","Alaotra Mangoro",,,
520451014,"CSB1 Ambodiarakely","XkwPp9II0WU","CSB1 Ambodiarakely","Anosibe An'Ala","Alaotra Mangoro",,,
520451005,"CSB1 Ambodimanga","TWz0klvn7wU","CSB1 Ambodimanga Maromaintso","Anosibe An'Ala","Alaotra Mangoro",,,
520451015,"CSB1 Andonaka","NNOQjN6IT07","CSB1 Andonaka","Anosibe An'Ala","Alaotra Mangoro",,,
520451012,"CSB1 Andrangaranga","sLjHOr5Xdas","CSB1 Andrangaranga","Anosibe An'Ala","Alaotra Mangoro",,,
520451004,"CSB1 Ankoraka","uFpyLWyqgKa","CSB1 Ankoraka","Anosibe An'Ala","Alaotra Mangoro",,,
520451016,"CSB1 Fenoarivo","CVD8XJy5QTw","CSB2 Fenoarivo","Anosibe An'Ala","Alaotra Mangoro",,,
520451019,"CSB1 Lavakianja","XkRrx2ArMdS","CSB1 Lavakianja","Anosibe An'Ala","Alaotra Mangoro",,,
520451003,"CSB1 Mahela","tORz44Nu1vy","CSB1 Mahela","Anosibe An'Ala","Alaotra Mangoro",,,
520451011,"CSB1 Morafeno","HbQm6r68nvj","CSB1 Morafeno II","Anosibe An'Ala","Alaotra Mangoro",,,
520451017,"CSB1 Vohibola","Ciamuli6dwJ","CSB1 Vohibola","Anosibe An'Ala","Alaotra Mangoro",,,
520441007,"CSB2 Ambatoharanana","saxyqNg66st","CSB2 Ambatoharanana","Anosibe An'Ala","Alaotra Mangoro",,,
520441008,"CSB2 Ampandroantraka","McOsHpegyCr","CSB2 Ampandroantraka","Anosibe An'Ala","Alaotra Mangoro",,,
520441009,"CSB2 Ampasimaneva","ZOWLlFywm1K","CSB2 Ampasimaneva","Anosibe An'Ala","Alaotra Mangoro",,,
520441001,"CSB2 Anosibe An'Ala","kNJDJS22fih","CSB2 Anosibe An'Ala","Anosibe An'Ala","Alaotra Mangoro",,,
520441010,"CSB2 Antandrokomby","BA3KAVK1DTl","CSB2 Antandrokomby","Anosibe An'Ala","Alaotra Mangoro",,,
520442002,"CSB2 EKAR Anosibe An'Ala","mRpsq3tkGwp","FSP_ EKAR Anosibe an'Ala","Anosibe An'Ala","Alaotra Mangoro",,,
520441013,"CSB2 Longozabe","RDo6J8rJQGW","CSB2 Longozabe","Anosibe An'Ala","Alaotra Mangoro",,,
520441018,"CSB2 Niarovana","LLjlRbazvTc","CSB2 Niarovana","Anosibe An'Ala","Alaotra Mangoro",,,
520441020,"CSB2 Tratramarina","LGgklbQWokr","CSB2 Tratramarina","Anosibe An'Ala","Alaotra Mangoro",,,
520441022,"CSB2 Tsaravinany","dW0VdyzNTGA","CSB2 Tsaravinany","Anosibe An'Ala","Alaotra Mangoro",,,
520541001,"CSB2 Ambatovola","d7QawY7ltNo","CSB2 Ambatovola","Moramanga","Alaotra Mangoro",,,
520551036,"CSB1 Ambalahorina","oWQtLx6CDCQ","CSB1 Ambalahorina","Moramanga","Alaotra Mangoro",,,
520553062,"CSB1 Ambavaniasy","eOdTehZmRMY","CSB1 Ambavaniasy","Moramanga","Alaotra Mangoro",,,
520551034,"CSB1 Amboasarikely","JnmokyKVSvS","CSB1 Amboasarikely","Moramanga","Alaotra Mangoro",,,
520551011,"CSB1 Ambodiakatra","nIX56EHLW29","CSB1 Ambodiakatra","Moramanga","Alaotra Mangoro",,,
520551009,"CSB1 Ambodimanga Bac","UYb0Edrs24K","CSB1 Ambodimanga Bac","Moramanga","Alaotra Mangoro",,,
520551016,"CSB1 Ambodirano Mangoro","uDfsUf8Y0Uf","CSB1 Ambodirano Mangoro","Moramanga","Alaotra Mangoro",,,
520553002,"CSB1 Ambohipihaonana","R8y9avzeYdV","FSP_Ambohipihaonana","Moramanga","Alaotra Mangoro",,,
520551007,"CSB1 Ampahitra","z8qtW5o27LQ","CSB1 Ampahitra","Moramanga","Alaotra Mangoro",,,
520551039,"CSB1 Amparihivola","qekCJJztcHn","CSB1 Amparihivola","Moramanga","Alaotra Mangoro",,,
520551033,"CSB1 Ampasika","AmttWDCIUgg","CSB1 Ampasika","Moramanga","Alaotra Mangoro",,,
520551041,"CSB1 Ampasimazava Lakato","Nvd4nYv5Mrc","CSB1 Ampasimazava Lakato","Moramanga","Alaotra Mangoro",,,
520551031,"CSB1 Ankeniheny","As9vGoqP9ZE","CSB1 Ankeniheny","Moramanga","Alaotra Mangoro",,,
520551044,"CSB1 Ankokalava","RnXNQqcoIdB","CSB1 Ankokalava","Moramanga","Alaotra Mangoro",,,
520552018,"CSB1 EKAR Ampasimpotsy Gare","cvaEbcD1Fy3","FSP_ EKAR Ampasipotsy Gare","Moramanga","Alaotra Mangoro",,,
520552025,"CSB1 EKAR Andasibe","a8qMLXiNM2Z","FSP_ EKAR Andasibe","Moramanga","Alaotra Mangoro",,,
520553060,"CSB1 Jirama Marozevo","OB8WNLPMkad","CSB1 Jirama Marozevo","Moramanga","Alaotra Mangoro",,,
520552014,"CSB1 Maison Centrale","ejfqrQAPUf1","FSP_Maison Centrale Moramanga","Moramanga","Alaotra Mangoro",,,
520551037,"CSB1 Manakana Est","Pk6eSFulHKY","CSB1 Manakana Est","Moramanga","Alaotra Mangoro",,,
520551042,"CSB1 Marofody Lakato","d0n2W7psb6s","CSB1 Marofody Lakato","Moramanga","Alaotra Mangoro",,,
520551056,"CSB1 Marofody Morarano","q0F0XmpN6lX","CSB1 Marofody Morarano","Moramanga","Alaotra Mangoro",,,
520553034,"CSB1 Marovitsika","JauyNog8mD9","FSP_Marovitsika","Moramanga","Alaotra Mangoro",,,
520551057,"CSB1 Marovoay Gare","Fs5Pu2zCtgp","CSB1 Marovoay Gare","Moramanga","Alaotra Mangoro",,,
520551020,"CSB1 Miadana","DjJMYHiUhdN","CSB1 Miadana","Moramanga","Alaotra Mangoro",,,
520551008,"CSB1 Saharevo","XZooQvH8LS2","CSB1 Saharevo","Moramanga","Alaotra Mangoro",,,
520543002,"CSB2 Ambavaniasy","GkQxWPaXrLu","CSB2 Ambavaniasy","Moramanga","Alaotra Mangoro",,,
520541026,"CSB2 Ambodinifody","h5bEbjotzca","CSB2 Ambodinifody","Moramanga","Alaotra Mangoro",,,
520541006,"CSB2 Ambohibary","SleJ8UByRwS","CSB2 Ambohibary","Moramanga","Alaotra Mangoro",,,
520541015,"CSB2 Ambohidronono","RREl9yKEz0h","CSB2 Ambohidronono","Moramanga","Alaotra Mangoro",,,
520541046,"CSB2 Ambohimandroso","xCeoMKLcLIn","CSB2 Ambohimandroso","Moramanga","Alaotra Mangoro",,,
520541022,"CSB2 Ambohimena","dTBjkbykohq","CSB2 Ambohimena","Moramanga","Alaotra Mangoro",,,
520541019,"CSB2 Ampasimpotsy Mandialaza","sDiO2EjF6jr","CSB2 Ampasipotsy Mandialaza","Moramanga","Alaotra Mangoro",,,
520541010,"CSB2 Ampitambe","ojt6kwKSVlo","CSB2 Ampitambe","Moramanga","Alaotra Mangoro",,,
520543013,"CSB2 AMSA","Nv3ycTj9lyF","CSB2 AMSA Ambohibary","Moramanga","Alaotra Mangoro",,,
520541004,"CSB2 Analasoa","MECLgzRpV6m","CSB2 Analasoa","Moramanga","Alaotra Mangoro",,,
520541021,"CSB2 Andaingo","PyNp08ybAAz","CSB2 Andaingo","Moramanga","Alaotra Mangoro",,,
520541024,"CSB2 Andasibe","peRgrp5UIly","CSB2 Andasibe","Moramanga","Alaotra Mangoro",,,
520541027,"CSB2 Anosibe Ifody","hmtMjAIdhdL","CSB2 Anosibe Ifody","Moramanga","Alaotra Mangoro",,,
520541028,"CSB2 Antanandava","o8a7IjyDcEc","CSB2 Antanandava","Moramanga","Alaotra Mangoro",,,
520541029,"CSB2 Antaniditra","MvOJuuZX9WO","CSB2 Antaniditra","Moramanga","Alaotra Mangoro",,,
520551030,"CSB2 Beforona","t4odii1CWHL","CSB2 Beforona","Moramanga","Alaotra Mangoro",,,
520541032,"CSB2 Belavabary","WeAYOUkfvJs","CSB2 Belavabary","Moramanga","Alaotra Mangoro",,,
520541035,"CSB2 Beparasy","ByNadOBcqKX","CSB2 Beparasy Mangarivotra","Moramanga","Alaotra Mangoro",,,
520542053,"CSB2 EKAR Anosimasina","yEzf8or20D3","FSP_EKAR Anosimasina","Moramanga","Alaotra Mangoro",,,
520542052,"CSB2 EKAR TPO Mga","RUvzOkM99lX","FSP_EKAR TPO Anna Michelotti","Moramanga","Alaotra Mangoro",,,
520541038,"CSB2 Fierenana","K1n9pQ77slI","CSB2 Fierenana","Moramanga","Alaotra Mangoro",,,
520543012,"CSB2 ISOS, Ambatovy Clinic","aaM1KygxY3O","FSP_ISOS Ambatovy Clinic","Moramanga","Alaotra Mangoro",,,
520541040,"CSB2 Lakato","oPV7CEDfCJD","CSB2 Lakato","Moramanga","Alaotra Mangoro",,,
520543049,"CSB2 Madarail","XWAUrthNaki","FSP_Madarail Moramanga","Moramanga","Alaotra Mangoro",,,
520541043,"CSB2 Mandialaza","ZUjsI5hyqOt","CSB2 Mandialaza","Moramanga","Alaotra Mangoro",,,
520543018,"CSB2 Marie Stopes","Grbayw2pVKq","FSP_ Marie Stopes","Moramanga","Alaotra Mangoro",,,
520541055,"CSB2 Morarano Gare","uamgM45fZ6l","CSB2 Morarano Gare","Moramanga","Alaotra Mangoro",,,
520543054,"CSB2 M-Santé Mga","vcqkuvWI7fa","FSP_M-Sant� Moramanga","Moramanga","Alaotra Mangoro",,,
520541058,"CSB2 Sabotsy Anjiro","IkPafKXkYQk","CSB2 Sabotsy Anjiro","Moramanga","Alaotra Mangoro",,,
520542050,"CSB2 SAF FJKM Mga","YI2QWLVyZrk","FSP_SAF FJKM Moramanga","Moramanga","Alaotra Mangoro",,,
520541012,"CSB2 Sahafitahana","xo3QNUFqgD2","CSB2 Sahafitana","Moramanga","Alaotra Mangoro",,,
520543048,"CSB2 SMIMO","YFpjbKDVCNS","CSB2 SMIMO","Moramanga","Alaotra Mangoro",,,
520541047,"CSB2 Urbain Mga","eGq0h1qdERQ","CSB2 Urbain Moramanga","Moramanga","Alaotra Mangoro",,,
510351008,"CSB1 Ambatoharanana","eQVz3ciMbLP","CSB1 Ambatoharanana","Antanambao Manampont","Atsinanana",,,
510341014,"CSB1 Ampasinambo","myy1DHtGfoq","CSB1 Ampasinambo","Antanambao Manampont","Atsinanana",,,
510351004,"CSB1 Ampitabe","GYOBWJcDsDh","CSB1 Ampitabe","Antanambao Manampont","Atsinanana",,,
510351009,"CSB1 Betampona","lfZAN5FsWw8","CSB1 Betampona","Antanambao Manampont","Atsinanana",,,
510351002,"CSB1 Betoko","YbZ5adcfIMe","CSB1 Betoko","Antanambao Manampont","Atsinanana",,,
510351010,"CSB1 Fenoarivo","pjWjDM6QJK6","CSB1 Fenoarivo","Antanambao Manampont","Atsinanana",,,
510351006,"CSB1 Manarantsandry","dsZmWHX7llB","CSB2 Manarantsandry","Antanambao Manampont","Atsinanana",,,
510351012,"CSB1 Namelarana","z9E2GTr7IxY","CSB1 Namelarana","Antanambao Manampont","Atsinanana",,,
510351013,"CSB1 Sahananty","hGMyftuGuAQ","CSB1 Sahananty","Antanambao Manampont","Atsinanana",,,
510341001,"CSB2 Antanambao Manampontsy","sbmlKetrXaA","CSB2 Antanambao Manampontsy","Antanambao Manampont","Atsinanana",,,
510341003,"CSB2 Antanandehibe","CTNjqAALGNk","CSB2 Antanandehibe","Antanambao Manampont","Atsinanana",,,
510341005,"CSB2 Mahela","H5bTM0XL14P","CSB2 Mahela","Antanambao Manampont","Atsinanana",,,
510341007,"CSB2 Manakana","mbB6EZczRbm","CSB2 Manakana","Antanambao Manampont","Atsinanana",,,
510341011,"CSB2 Saivaza","pq9aWJAQf1y","CSB2 Saivaza","Antanambao Manampont","Atsinanana",,,
510441001,"CSB2 Ambinanidilana","f8hqtMpZlcO","CSB2 Ambinanidilana","Mahanoro","Atsinanana",,,
510451007,"CSB1 Ambatofotsy","MIqepb8yy3s","CSB1 Ambatofotsy","Mahanoro","Atsinanana",,,
510451008,"CSB1 Ambodiara","CKvTGgCbkAU","CSB1 Ambodiara I","Mahanoro","Atsinanana",,,
510451003,"CSB1 Ambodinivato","S6N8lTdvbb5","CSB1 Ambodinivato","Mahanoro","Atsinanana",,,
510451025,"CSB1 Ambodivontaka","yOX5Qbnz6df","CSB1 Ambodivontaka","Mahanoro","Atsinanana",,,
510451020,"CSB1 Ampasimbola","nLfSylP8YHm","CSB1 Ampasimbola","Mahanoro","Atsinanana",,,
510451032,"CSB1 Ampitakihosy","FIZEyJvYSR7","CSB1 Ampitakihosy","Mahanoro","Atsinanana",,,
510451027,"CSB1 Ampitakilaka","nGhS37T47OB","CSB1 Ampitakilaka","Mahanoro","Atsinanana",,,
510451004,"CSB1 Ampitmalandy","FgsS7pablsm","CSB1 Ampitamalandy","Mahanoro","Atsinanana",,,
510451021,"CSB1 Andovolalina","rkiXe7VnFlY","CSB1 Andovolalina","Mahanoro","Atsinanana",,,
510451013,"CSB1 Andranambomaro","JrgLECWNoue","CSB1 Andranambomaro","Mahanoro","Atsinanana",,,
510451017,"CSB1 Anovibe","Tbm7LyYCHoj","CSB1 Anovibe","Mahanoro","Atsinanana",,,
510452022,"CSB1 ECAR Marotsiriry","tmIevlEEceM","FSP_ EKAR Marotsiriry","Mahanoro","Atsinanana",,,
510451029,"CSB1 Manakana  Ankaranila","C4DPM9049U2","CSB1 Manakana Ankaranila","Mahanoro","Atsinanana",,,
510451018,"CSB1 Mandemoka","mhPbi2Sy6Zs","CSB1 Mandemoka","Mahanoro","Atsinanana",,,
510451030,"CSB1 Namirana","GrJS2W8ere5","CSB1 Namirana","Mahanoro","Atsinanana",,,
510451009,"CSB1 Sahamahita","Bx8EpMD2P9C","CSB1 Sahamahitra","Mahanoro","Atsinanana",,,
510451033,"CSB1 Sahatelo","k75aV4AVWxe","CSB1 Sahatelo","Mahanoro","Atsinanana",,,
510451005,"CSB1 TanambaoTratranaingitra","MNh7Fk0xdEv","CSB1 Tanambao Tratranaingitra","Mahanoro","Atsinanana",,,
510451011,"CSB1 Vohitromby","UhzKlsYsxqJ","CSB1 Vohitromby","Mahanoro","Atsinanana",,,
510441012,"CSB2  Ambodiharina","dGKlubfQOgz","CSB2 Ambodiharina","Mahanoro","Atsinanana",,,
510441019,"CSB2  Betsizaraina","jcj1zEAX35z","CSB2 Betsizaraina","Mahanoro","Atsinanana",,,
510441006,"CSB2 Ambinanindrano","Jt9TVUXPIQK","CSB2 Ambinanindrano","Mahanoro","Atsinanana",,,
510441010,"CSB2 Ambodibonara","cuLe5TFhhUn","CSB2 Ambodibonara","Mahanoro","Atsinanana",,,
510442015,"CSB2 Ampitabe SALFA","gplACVq2FDv","CSB1 Ampitabe ","Mahanoro","Atsinanana",,,
510441014,"CSB2 Ankazotsifantatra","khmS9oeb2HR","CSB2 Ankazotsifantatra","Mahanoro","Atsinanana",,,
510441016,"CSB2 Befotaka","vlNYOHVBkGG","CSB2 Befotaka","Mahanoro","Atsinanana",,,
510441023,"CSB2 CSMI Mahanoro","kVHNemKcgRJ","CSB2 Mahanoro CSMI","Mahanoro","Atsinanana",,,
510441024,"CSB2 DU Mahanoro","Zqtyg2IjxOz","CSB2 Mahanoro DU","Mahanoro","Atsinanana",,,
510441026,"CSB2 Manjakandriana","mexe9WBeDm8","CSB2 Manjakandriana","Mahanoro","Atsinanana",,,
510441002,"CSB2 Marovato","RXKv9Ry62vI","CSB2 Marovato","Mahanoro","Atsinanana",,,
510441028,"CSB2 Masomeloka","IZJ4L65j7DY","CSB2 Masomeloka","Mahanoro","Atsinanana",,,
510441031,"CSB2 Tsaravinany","KdAf3twxcxd","CSB2 Tsaravinany","Mahanoro","Atsinanana",,,
510541001,"CSB2 Ambalapaiso-II","Kyoaf2DJKL0","CSB2 Ambalapaiso II","Marolambo","Atsinanana",,,
510551018,"CSB1 Ambalaomby","LDIfIH1FCIT","CSB1 Ambalaomby","Marolambo","Atsinanana",,,
510551003,"CSB1 Ambinanimangabe","jlqYOQK1OyI","CSB1 Ambinanimangabe","Marolambo","Atsinanana",,,
510551032,"CSB1 Ambinaninkosy","CbobcPvz1Dk","CSB1 Ambinaninkosy","Marolambo","Atsinanana",,,
510551019,"CSB1 Ambodiara","eSHf2zllqAf","CSB1 Ambodiara","Marolambo","Atsinanana",,,
510551026,"CSB1 Ambodiaviavy","IHoMcjdcLd4","CSB1 Ambodiaviavy","Marolambo","Atsinanana",,,
510551011,"CSB1 Ambodimanga","Q8V6BcnCPlr","CSB1 Ambodimanga","Marolambo","Atsinanana",,,
510551010,"CSB1 Ambodinonoka Vato","EXh5RAMrxIE","CSB1 Ambodinonoka Vato","Marolambo","Atsinanana",,,
510551029,"CSB1 Ambohimiarina","Dv4nq3cCxwH","CSB1 Ambohimiarina","Marolambo","Atsinanana",,,
510551036,"CSB1 Andranambolava","hMO3ketZpgJ","CSB1 Andranambolava","Marolambo","Atsinanana",,,
510551033,"CSB1 Androrangavola-Tsienta","WdK3eHrBHXA","CSB1 Androrangavola Tsienta","Marolambo","Atsinanana",,,
510551025,"CSB1 Anosy Rahindy","IVgyCov2ylQ","CSB1 Anosy Rahidy","Marolambo","Atsinanana",,,
510551034,"CSB1 Lavajiro","iGk2BbZzqRn","CSB1 Lavajiro","Marolambo","Atsinanana",,,
510551007,"CSB1 Lavakianja","nDrrxzMPF36","CSB1 Lavakianja","Marolambo","Atsinanana",,,
510551008,"CSB1 Madiofasina","XpyXpxz8lmc","CSB1 Madiofasina","Marolambo","Atsinanana",,,
510551038,"CSB1 Manakana-II","LdrieeCFHfh","CSB1 Manakana II","Marolambo","Atsinanana",,,
510551013,"CSB1 Maroarina-I","zwyM0iDw9X7","CSB1 Maroariana I","Marolambo","Atsinanana",,,
510551035,"CSB1 Marofatsy","IZ4Ih6lUKrr","CSB1 Marofatsy","Marolambo","Atsinanana",,,
510551021,"CSB1 Morarano","CSCe1F4DOrS","CSB1 Morarano","Marolambo","Atsinanana",,,
510551014,"CSB1 Sahanavo","cB9RJodEv4j","CSB1 Sahanavo","Marolambo","Atsinanana",,,
510551016,"CSB1 Sakalava","FsoIcRGebCX","CSB1 Sakalava","Marolambo","Atsinanana",,,
510551017,"CSB1 Salemanana","YxFkfU4reWt","CSB1 Salemanana","Marolambo","Atsinanana",,,
510551005,"CSB1 Tolandravina","rtFr9io5qC9","CSB1 Tolandravina","Marolambo","Atsinanana",,,
510551027,"CSB1 Vohidamba","zZfSHNQ0UGc","CSB1 Vohidamba","Marolambo","Atsinanana",,,
510541002,"CSB2 Ambatofisaka-II","PLJQ8lu7ksb","CSB2 Ambatofisaka II","Marolambo","Atsinanana",,,
510541004,"CSB2 Amboasary","V4jobc2sQnC","CSB2 Amboasary","Marolambo","Atsinanana",,,
510541006,"CSB2 Ambodinonoka","mHIoUbo9cJy","CSB2 Ambodinonoka","Marolambo","Atsinanana",,,
510541012,"CSB2 Ambohimilanja","ThXB6f27fdB","CSB2 Ambohimilanja","Marolambo","Atsinanana",,,
510541009,"CSB2 Amdodivoangy","daGJJ26EluY","CSB2 Ambodivoangy","Marolambo","Atsinanana",,,
510541015,"CSB2 Andonabe-Sud","IOEj4MGPEoy","CSB2 Andonabe Sud","Marolambo","Atsinanana",,,
510541020,"CSB2 Androrangavola","rJXUuJeWFme","CSB2 Androrangavola","Marolambo","Atsinanana",,,
510541023,"CSB2 Anosiarivo-I","sNiFqHCIXXc","CSB2 Anosiarivo I","Marolambo","Atsinanana",,,
510541024,"CSB2 Betampona","rqOgjVzyzYH","CSB2 Betampona","Marolambo","Atsinanana",,,
510541028,"CSB2 Lohavanana","OxU75E7eJTK","CSB2 Lohavanana","Marolambo","Atsinanana",,,
510541030,"CSB2 Marolambo","asbupeztujv","CSB2 Marolambo","Marolambo","Atsinanana",,,
510541037,"CSB2 Sahakevo","kZd2B3npQsk","CSB2 Sahakevo","Marolambo","Atsinanana",,,
510542031,"CSB2 SALFA Marolambo","CZwurvP6Eok","FSP_ SaLFa Marolambo","Marolambo","Atsinanana",,,
510541039,"CSB2 Tanambao  Rabemanana","EurbscdtHmQ","CSB2 Tanambao Rabemanana","Marolambo","Atsinanana",,,
510141001,"CSB2 Ambohijafy","kZeEgx4vvrD","CSB2 Ambohijafy  ","Toamasina I","Atsinanana",,,
510141006," Infirmerie de la garnison","TcdN4HlwKRy","FSP_Infirmerie de la garnison","Toamasina I","Atsinanana",,,
510143015,"CEMEDI SPAT","DyTBQY4fWvC","FSP_ SPAT Toamasina I","Toamasina I","Atsinanana",,,
510151008,"CSB1 Maison Centrale","e8B8gTsvizi","FSP_Infirmerie maison centrale Toamasina I","Toamasina I","Atsinanana",,,
510141004,"CSB2 Analakininina","LOGfhAe7GYQ","CSB2 Dépôt Analakininina","Toamasina I","Atsinanana",,,
510141002,"CSB2 Ankirihiry","nrRUFMp6GBr","CSB2 Ankirihiry","Toamasina I","Atsinanana",,,
510141003,"CSB2 CSMI","Au9F9p5bo5T","CSB2 CSMI","Toamasina I","Atsinanana",,,
510143020,"CSB2 Espace médical","cxjmW7tjEjC","FSP_Espace médical Toamasina I","Toamasina I","Atsinanana",,,
510143010,"CSB2 FISA","VxOb6E3fnaK","FSP_ FISA Toamasina I","Toamasina I","Atsinanana",,,
510143021,"CSB2 Funhece","vF6UVOFW54q","FSP_Funtoa ","Toamasina I","Atsinanana",,,
