"Label","DataElementUId","CoCUid","AccessDatabaseFile","AccessDBTable","Code","AccessDBColumn","AccessColumnDescription ( ","DataSetUid","Tab RMA DHIS2"
"Consultation externe/Nouveaux cas de Deficience visuelle en  Referes CSB Femme","YU5I1NuRGxW","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","DEFVISU","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 0 –  28j, Masculin","d45gNuYgi8k","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 0 –  28j, Feminin","d45gNuYgi8k","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 29j – 11mois, Masculin","d45gNuYgi8k","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 29j – 11mois, Feminin","d45gNuYgi8k","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 1– 4 ans, Masculin","d45gNuYgi8k","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 1– 4 ans, Feminin","d45gNuYgi8k","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 5 – 14 ans, Masculin","d45gNuYgi8k","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
" T4:- Suspicion de cataracte 5 – 14 ans, Feminin","d45gNuYgi8k","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 15 –  24 ans, Masculin","d45gNuYgi8k","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 15 –  24 ans, Feminin","d45gNuYgi8k","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 25 – 59 ans, Masculin","d45gNuYgi8k","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte 25 – 59 ans, Feminin","d45gNuYgi8k","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte = 60 ans, Masculin","d45gNuYgi8k","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de cataracte = 60 ans, Feminin","d45gNuYgi8k","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspect de cataracte en  Referes CSB Homme","YKxCKzqhJlk","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspect de cataracte en  Referes CSB Femme","YKxCKzqhJlk","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPCATA","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 1– 4 ans, Masculin","hqyoKd1LOq2","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","CARIES","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 1– 4 ans, Feminin","hqyoKd1LOq3","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","CARIES","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 5 – 14 ans, Masculin","hqyoKd1LOq4","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","CARIES","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 5 – 14 ans, Feminin","hqyoKd1LOq5","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","CARIES","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 15 –  24 ans, Masculin","hqyoKd1LOq6","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","CARIES","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 15 –  24 ans, Feminin","hqyoKd1LOq7","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","CARIES","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 25 – 59 ans, Masculin","hqyoKd1LOq8","o43czi6vmWy",,"tRM_CSB_Cons_Ext","CARIES","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires 25 – 59 ans, Feminin","hqyoKd1LOq9","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","CARIES","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires = 60 ans, Masculin","hqyoKd1LOq10","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","CARIES","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Caries dentaires = 60 ans, Feminin","hqyoKd1LOq11","xUki4Ryejao",,"tRM_CSB_Cons_Ext","CARIES","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Caries dentaires en  Referes CSB Homme","CGdmaAKSYIR","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","CARIES","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Caries dentaires en  Referes CSB Femme","CGdmaAKSYIR","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","CARIES","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 0 –  28j, Masculin","mAi2eepo7Pu","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","EPIL","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 0 –  28j, Feminin","mAi2eepo7Pu","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","EPIL","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 29j – 11mois, Masculin","mAi2eepo7Pu","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","EPIL","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 29j – 11mois, Feminin","mAi2eepo7Pu","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","EPIL","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 1– 4 ans, Masculin","mAi2eepo7Pu","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","EPIL","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 1– 4 ans, Feminin","mAi2eepo7Pu","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","EPIL","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 5 – 14 ans, Masculin","mAi2eepo7Pu","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","EPIL","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 5 – 14 ans, Feminin","mAi2eepo7Pu","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","EPIL","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 15 –  24 ans, Masculin","mAi2eepo7Pu","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","EPIL","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 15 –  24 ans, Feminin","mAi2eepo7Pu","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","EPIL","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 25 – 59 ans, Masculin","mAi2eepo7Pu","o43czi6vmWy",,"tRM_CSB_Cons_Ext","EPIL","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie 25 – 59 ans, Feminin","mAi2eepo7Pu","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","EPIL","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie = 60 ans, Masculin","mAi2eepo7Pu","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","EPIL","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Épilepsie = 60 ans, Feminin","mAi2eepo7Pu","xUki4Ryejao",,"tRM_CSB_Cons_Ext","EPIL","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de epilepsie en  Referes CSB Homme","lpu9tzcjQYK","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","EPIL","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de epilepsie en  Referes CSB Femme","lpu9tzcjQYK","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","EPIL","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 0 –  28j, Masculin","bQ2m6xooush","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","TROUMENT","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 0 –  28j, Feminin","bQ2m6xooush","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","TROUMENT","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 29j – 11mois, Masculin","bQ2m6xooush","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","TROUMENT","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 29j – 11mois, Feminin","bQ2m6xooush","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","TROUMENT","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 1– 4 ans, Masculin","bQ2m6xooush","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","TROUMENT","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 1– 4 ans, Feminin","bQ2m6xooush","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","TROUMENT","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 5 – 14 ans, Masculin","bQ2m6xooush","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","TROUMENT","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 5 – 14 ans, Feminin","bQ2m6xooush","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","TROUMENT","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 15 –  24 ans, Masculin","bQ2m6xooush","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","TROUMENT","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 15 –  24 ans, Feminin","bQ2m6xooush","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","TROUMENT","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 25 – 59 ans, Masculin","bQ2m6xooush","o43czi6vmWy",,"tRM_CSB_Cons_Ext","TROUMENT","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux 25 – 59 ans, Feminin","bQ2m6xooush","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","TROUMENT","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux = 60 ans, Masculin","bQ2m6xooush","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","TROUMENT","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Troubles mentaux = 60 ans, Feminin","bQ2m6xooush","xUki4Ryejao",,"tRM_CSB_Cons_Ext","TROUMENT","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Troubles mentaux en  Referes CSB Homme","ZcbbpYwpi8g","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","TROUMENT","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Troubles mentaux en  Referes CSB Femme","ZcbbpYwpi8g","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","TROUMENT","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA 5 – 14 ans, Masculin","c7SahHvQEdS","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","HTA","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA 5 – 14 ans, Feminin","c7SahHvQEdS","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","HTA","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA 15 –  24 ans, Masculin","c7SahHvQEdS","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","HTA","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA 15 –  24 ans, Feminin","c7SahHvQEdS","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","HTA","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA 25 – 59 ans, Masculin","c7SahHvQEdS","o43czi6vmWy",,"tRM_CSB_Cons_Ext","HTA","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA 25 – 59 ans, Feminin","c7SahHvQEdS","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","HTA","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA = 60 ans, Masculin","c7SahHvQEdS","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","HTA","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- HTA = 60 ans, Feminin","c7SahHvQEdS","xUki4Ryejao",,"tRM_CSB_Cons_Ext","HTA","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Hypertension arterielle en  Referes CSB Homme","QxLiTklydWl","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","HTA","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Hypertension arterielle en  Referes CSB Femme","QxLiTklydWl","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","HTA","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Accident Vasculaire Cérébral 15 –  24 ans, Masculin","pufjrtTLJ55","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","AVC","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Accident Vasculaire Cérébral 15 –  24 ans, Feminin","pufjrtTLJ56","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","AVC","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Accident Vasculaire Cérébral 25 – 59 ans, Masculin","pufjrtTLJ57","o43czi6vmWy",,"tRM_CSB_Cons_Ext","AVC","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Accident Vasculaire Cérébral 25 – 59 ans, Feminin","pufjrtTLJ58","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","AVC","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Accident Vasculaire Cérébral = 60 ans, Masculin","pufjrtTLJ59","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","AVC","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Accident Vasculaire Cérébral = 60 ans, Feminin","pufjrtTLJ60","xUki4Ryejao",,"tRM_CSB_Cons_Ext","AVC","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Accident Vasculaire Cerebral en Referes CSB Homme","sQcA12hVcTf","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","AVC","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Accident Vasculaire Cerebral en Referes CSB Femme","sQcA12hVcTf","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","AVC","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 0 –  28j, Masculin","f94OFcrj9Cp","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 0 –  28j, Feminin","f94OFcrj9Cp","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 29j – 11mois, Masculin","f94OFcrj9Cp","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 29j – 11mois, Feminin","f94OFcrj9Cp","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 1– 4 ans, Masculin","f94OFcrj9Cp","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 1– 4 ans, Feminin","f94OFcrj9Cp","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 5 – 14 ans, Masculin","f94OFcrj9Cp","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 5 – 14 ans, Feminin","f94OFcrj9Cp","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 15 –  24 ans, Masculin","f94OFcrj9Cp","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
" T4:- Suspicion de diabète 15 –  24 ans, Feminin","f94OFcrj9Cp","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 25 – 59 ans, Masculin","f94OFcrj9Cp","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète 25 – 59 ans, Feminin","f94OFcrj9Cp","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète = 60 ans, Masculin","f94OFcrj9Cp","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de diabète = 60 ans, Feminin","f94OFcrj9Cp","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspicion de diabete en Referes CSB Homme","wy57bV4K4R2","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspicion de diabete en Referes CSB Femme","wy57bV4K4R2","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPDIAB","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 0 –  28j, Masculin","C1TlORgRB2x","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 0 –  28j, Feminin","C1TlORgRB2x","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 29j – 11mois, Masculin","C1TlORgRB2x","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 29j – 11mois, Feminin","C1TlORgRB2x","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 1– 4 ans, Masculin","C1TlORgRB2x","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
" T4:- Suspicion de Drépanocytose 1– 4 ans, Feminin","C1TlORgRB2x","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 5 – 14 ans, Masculin","C1TlORgRB2x","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 5 – 14 ans, Feminin","C1TlORgRB2x","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 15 –  24 ans, Masculin","C1TlORgRB2x","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 15 –  24 ans, Feminin","C1TlORgRB2x","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 25 – 59 ans, Masculin","C1TlORgRB2x","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose 25 – 59 ans, Feminin","C1TlORgRB2x","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose = 60 ans, Masculin","C1TlORgRB2x","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Drépanocytose = 60 ans, Feminin","C1TlORgRB2x","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspicion Drepanocytose en  Referes CSB Homme","rbPYkMhpLoO","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspicion Drepanocytose en  Referes CSB Femme","rbPYkMhpLoO","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPDREPA","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 0 –  28j, Masculin","uswPhFpRq1d","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","HYDROC","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 0 –  28j, Feminin","uswPhFpRq1d","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","HYDROC","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 29j – 11mois, Masculin","uswPhFpRq1d","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","HYDROC","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 29j – 11mois, Feminin","uswPhFpRq1d","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","HYDROC","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 1– 4 ans, Masculin","uswPhFpRq1d","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","HYDROC","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 1– 4 ans, Feminin","uswPhFpRq1d","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","HYDROC","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 5 – 14 ans, Masculin","uswPhFpRq1d","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","HYDROC","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 5 – 14 ans, Feminin","uswPhFpRq1d","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","HYDROC","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 15 –  24 ans, Masculin","uswPhFpRq1d","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","HYDROC","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 15 –  24 ans, Feminin ","uswPhFpRq1d","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","HYDROC","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 25 – 59 ans, Masculin","uswPhFpRq1d","o43czi6vmWy",,"tRM_CSB_Cons_Ext","HYDROC","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle 25 – 59 ans, Feminin","uswPhFpRq1d","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","HYDROC","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle = 60 ans, Masculin","uswPhFpRq1d","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","HYDROC","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Hydrocèle = 60 ans, Feminin","uswPhFpRq1d","xUki4Ryejao",,"tRM_CSB_Cons_Ext","HYDROC","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Hydrocele en Referes CSB Homme","hYw0pu1IL02","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","HYDROC","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Hydrocele en Referes CSB Femme","hYw0pu1IL02","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","HYDROC","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 0 –  28j, Masculin","y5hHDLtz7LU","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","LYMPH","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Lymphœdème 0 –  28j, Feminin","y5hHDLtz7LU","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","LYMPH","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
