cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPCT_MBA_SDM,cPCT_MBA_QRDM,cPCT_MBA_QU,cPCT_MBA_QP,cPCT_MBA_QRFM,cPCT_MBA_NJRS,cPCT_MBE_SDM,cPCT_MBE_QRDM,cPCT_MBE_QU,cPCT_MBE_QP,cPCT_MBE_QRFM,cPCT_MBE_NJRS,cPCT_PBA_SDM,cPCT_PBA_QRDM,cPCT_PBA_QU,cPCT_PBA_QP,cPCT_PBA_QRFM,cPCT_PBA_NJRS,cPCT_PBE_SDM,cPCT_PBE_QRDM,cPCT_PBE_QU,cPCT_PBE_QP,cPCT_PBE_QRFM,cPCT_PBE_NJRS,cPRED_SDM,cPRED_QRDM,cPRED_QU,cPRED_QP,cPRED_QRFM,cPRED_NJRS,cKIAGRAT_SDM,cKIAGRAT_QRDM,cKIAGRAT_QU,cKIAGRAT_QP,cKIAGRAT_QRFM,cKIAGRAT_NJRS,cAMPIINJ1g_SDM,cAMPIINJ1g_QRDM,cAMPIINJ1g_QU,cAMPIINJ1g_QP,cAMPIINJ1g_QRFM,cAMPIINJ1g_NJRS,cAMPIINJ500_SDM,cAMPIINJ500_QRDM,cAMPIINJ500_QU,cAMPIINJ500_QP,cAMPIINJ500_QRFM,cAMPIINJ500_NJRS,cMETROINJ_SDM,cMETROINJ_QRDM,cMETROINJ_QU,cMETROINJ_QP,cMETROINJ_QRFM,cMETROINJ_NJRS,cGENTAIN80_SDM,cGENTAIN80_QRDM,cGENTAIN80_QU,cGENTAIN80_QP,cGENTAIN80_QRFM,cGENTAIN80_NJRS,cGENTA20_SDM,cGENTA20_QRDM,cGENTA20_QU,cGENTA20_QP,cGENTA20_QRFM,cGENTA20_NJRS,cOXYTOINJ_SDM,cOXYTOINJ_QRDM,cOXYTOINJ_QU,cOXYTOINJ_QP,cOXYTOINJ_QRFM,cOXYTOINJ_NJRS,cSULFMAG_SDM,cSULFMAG_QRDM,cSULFMAG_QU,cSULFMAG_QP,cSULFMAG_QRFM,cSULFMAG_NJRS,cCHX_SDM,cCHX_QRDM,cCHX_QU,cCHX_QP,cCHX_QRFM,cCHX_NJRS,cMISPROTOL_SDM,cMISPROTOL_QRDM,cMISPROTOL_QU,cMISPROTOL_QP,cMISPROTOL_QRFM,cMISPROTOL_NJRS
2015,140101,140143034,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140143034,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140143034,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140143034,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140143034,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140143034,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140143034,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140152026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140202,140243040,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140301,140342003,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140409,140442928,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140413,140451310,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140413,140451310,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140413,140451310,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140413,140451310,08,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2015,140413,140451310,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140413,140451310,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140413,140451310,11,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,140413,140451310,12,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,140414,140441401,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140414,140441401,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140414,140441401,07,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2015,140414,140441401,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140414,140441401,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140414,140441401,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140414,140441401,11,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,140414,140441401,12,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,6,,61,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,15,,,,,,,,,,,,,,52,,6,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,50,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,57,,,,,,,,,,,,,,15,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210202,210251003,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,10,0,90,0,0,50,15,0,35,0,0,50,10,0,40,0,0,25,5,0,20,0,0,15,5,0,10,0,0,10,2,0,8,0,,,,,,,,,,,,,,,,,,
2015,210202,210251003,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,25,0,65,0,35,0,20,0,15,0,40,0,10,0,30,0,20,0,10,0,10,0,10,0,5,0,5,0,8,0,5,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,
2015,210202,210251003,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,25,0,40,0,15,0,15,0,0,0,30,0,5,0,25,0,10,0,5,0,5,0,5,0,2,0,3,0,3,0,1,0,2,0,,,,,,,,,,,,,,,,,,
2015,210202,210251003,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,25,0,15,0,0,0,0,0,0,30,25,0,5,0,20,0,5,0,5,0,0,0,3,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,210202,210251003,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,10,0,5,0,,,,,,,20,0,2,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210202,210251003,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,,,,,,,18,0,8,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210202,210251003,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,15,0,35,0,0,25,5,0,20,0,10,5,5,0,10,0,0,0,0,0,0,0,0,10,5,0,5,0,0,5,2,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,
2015,210202,210251003,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,25,0,10,0,20,0,15,0,5,0,10,0,5,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,,,,,,
2015,210402,210451005,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210402,210451005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,,40,,,50,1,,49,,,25,,,25,,,20,,,20,,,30,2,,28,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210402,210451005,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,10,,30,,49,,4,,45,,25,,,,25,,20,,3,,17,,30,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210402,210451005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,5,,25,,45,,2,,43,,25,,,,25,,17,,3,,14,,30,,2,,28,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210402,210451005,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,10,,15,,43,,4,,39,,25,,,,25,,14,,3,,11,,28,,2,,26,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210402,210451005,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,5,,10,,39,,2,,37,,25,,,,25,,11,,2,,9,,26,,2,,24,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210402,210451005,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,10,37,,4,,33,,25,,,,25,,9,,6,,3,,24,,2,,22,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210409,210451017,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210409,210451017,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,210409,210451017,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6,,94,,,50,6,,44,,,32,,,32,,,100,,,100,,,40,6,,34,,,10,,,10,,,,,,,,,,,,,,,,,,,
2015,210409,210451017,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,6,,88,,44,,6,,38,,32,,,,32,,100,,6,,94,,34,,6,,28,,10,,,,10,,,,,,,,,,,,,,,,,,,
2015,210409,210451017,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,10,,78,,38,,6,,32,,32,,,,32,,94,,10,,84,,28,,6,,22,,10,,2,,8,,,,,,,,,,,,,,,,,,,
2015,210409,210451017,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,3,,75,,32,,3,,29,,32,,,,32,,84,,3,,81,,22,,3,,19,,8,,,,8,,,,,,,,,,,,,,,,,,,
2015,210410,210442020,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220110,220141016,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220118,220151026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220118,220151026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220118,220151026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220118,220151026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220206,220241012,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220206,220241012,03,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,04,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,05,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,06,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,07,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,08,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,09,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,10,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30
2015,220206,220241012,11,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220206,220241012,12,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30
2015,220308,220341011,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5,,995,17,,,,,,,,300,5,,295,,,,,,,30,140,,,,140,,144,100,,,244,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,07,21,,,,,,,,,,,,,,,,,,,,,,,,,995,,,,995,,,,,,,30,343,,,,343,,,,,,,30,,,,,,30,228,,12,,216,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30
2015,220308,220341011,08,21,,,,,,,,,,,,,,,,,,,,,,,,,995,,,,995,,,,,,,,,330,,11,319,,,,,,,,,,,,,,216,,16,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,11,,308,,,,,,,,,,,,,,200,,11,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,10,21,,,,,,,,,,,,,,,,,,,,,,,,,995,,,,995,,,,,,,,,,,,,,308,,7,,301,,,,,,,,189,,7,3,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
