cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cIST_CLIDEP_INF15a,cIST_CLIDEP_1524a,cIST_CLIDEP_2549a,cIST_CLIDEP_5099a,cIST_CLIDEP_Total,cIST_CLIDEP_SEX_M,cIST_CLIDEP_SEX_F,cIST_CLIDEP_GAR_TDS,cIST_CLIDEP_GAR_PIST,cIST_CLIDEP_GAR_MSM,cIST_CLIDEP_GAR_TDI,cIST_CLIDEP_GAR_DET,cIST_CLIDEP_GAR_AUT,cIST_CLIDEP_TUB,cIST_CLIDEP_FE,cIST_CLIDEP_AUTRES,cIST_CLIRES_INF15a,cIST_CLIRES_1524a,cIST_CLIRES_2549a,cIST_CLIRES_5099a,cIST_CLIRES_Total,cIST_CLIRES_SEX_M,cIST_CLIRES_SEX_F,cIST_CLIRES_GAR_TDS,cIST_CLIRES_GAR_PIST,cIST_CLIRES_GAR_MSM,cIST_CLIRES_GAR_TDI,cIST_CLIRES_GAR_DET,cIST_CLIRES_GAR_AUT,cIST_CLIRES_TUB,cIST_CLIRES_FE,cIST_CLIRES_AUTRES,cIST_CLIPOS_INF15a,cIST_CLIPOS_1524a,cIST_CLIPOS_2549a,cIST_CLIPOS_5099a,cIST_CLIPOS_Total,cIST_CLIPOS_SEX_M,cIST_CLIPOS_SEX_F,cIST_CLIPOS_GAR_TDS,cIST_CLIPOS_GAR_PIST,cIST_CLIPOS_GAR_MSM,cIST_CLIPOS_GAR_TDI,cIST_CLIPOS_GAR_DET,cIST_CLIPOS_GAR_AUT,cIST_CLIPOS_TUB,cIST_CLIPOS_FE,cIST_CLIPOS_AUTRES,cNC_EG,cDEPSYP_EG,cSYPPOS_EG
2016,430302,430341004,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430302,430341004,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430302,430341004,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430341006,01,21,0,5,9,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2016,430303,430341006,02,21,1,16,3,0,20,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
2016,430303,430341006,03,21,0,6,1,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2016,430303,430341006,04,21,0,4,1,0,5,1,4,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2016,430303,430341006,05,21,0,9,10,0,19,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2016,430303,430341006,06,21,1,4,2,,7,,7,,,,,,,,7,,0,0,0,,0,,0,,,,,,,,0,,0,0,0,,0,,0,,,,,,,,0,,1,1,0
2016,430303,430341006,07,21,,2,2,,4,,4,,,,,,,,4,,,0,0,,0,,0,,,,,,,,0,,,0,0,,0,,0,,,,,,,,0,,2,2,1
2016,430303,430341006,08,21,,4,6,,10,,10,,,,,,,,10,,,0,0,,0,,0,,,,,,,,0,,,0,0,,0,,0,,,,,,,,0,,3,3,0
2016,430303,430341006,09,21,,,1,,1,,1,,,,,,,,1,,,,0,,0,,0,,,,,,,,0,,,,0,,0,,0,,,,,,,,0,,2,2,0
2016,430303,430341006,10,21,,7,2,,9,,9,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,
2016,430303,430351007,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0
2016,430303,430351007,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
2016,430303,430351007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
2016,430303,430351007,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1
2016,430303,430351007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2016,430303,430351007,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430351007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
2016,430303,430351007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
2016,430303,430351007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430351007,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
2016,430303,430351007,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430351014,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430351014,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430351014,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430303,430351014,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,430404,430442014,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430405,430442013,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,430405,430442013,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
2016,430405,430442013,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0
2016,440112,440151027,01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,440112,440151027,02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,440112,440151027,03,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,440112,440151027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440112,440151027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440112,440151027,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0
2016,440112,440151027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2016,440112,440151027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2016,440112,440151027,09,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,0,0,0
2016,440112,440151027,10,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,0,0,0
2016,440112,440151027,11,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,0,0,0
2016,440112,440151027,12,21,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,0,0,0
2016,440301,440341001,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440301,440341001,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,
2016,440301,440341001,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0
2016,440301,440341001,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440301,440341001,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,
2016,440301,440341001,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,
2016,440301,440341001,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,
2016,440301,440341001,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,
2016,440301,440341001,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440301,440341001,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440301,440341001,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,
2016,440301,440341001,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,
2016,440315,440352031,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440409,440451026,01,21,1,9,4,,14,2,12,,3,,,,,11,,,1,9,4,,14,2,12,,3,,,,,11,,,,,,,,,,,,,,,,,,,2,2,0
2016,440409,440451026,02,21,2,6,4,,12,3,9,,3,,,,,,9,,2,6,4,,12,3,9,,3,,,,,,9,,,,,,,,,,,,,,,,,,3,3,0
2016,440409,440451026,03,21,2,19,2,,23,1,22,,2,,,,,,21,,2,19,2,,23,1,22,,2,,,,,,21,,,,,,,,,,,,,,,,,,2,2,0
2016,440409,440451026,04,21,3,8,6,,17,3,14,,6,,,,,,,,3,8,6,,17,3,14,,6,,,,,,,,,,,,,,,,,,,,,,,,6,6,0
2016,440409,440451026,05,21,2,9,5,,16,3,13,,3,,,,,,13,,2,9,5,,16,3,13,,3,,,,,,13,,,,,,,,,,,,,,,,,,3,3,0
2016,440409,440451026,06,21,2,5,3,,10,3,7,,4,,,,,,6,,2,5,3,,10,3,7,,4,,,,,,6,,,,,,,,,,,,,,,,,,3,3,0
2016,440409,440451026,07,21,1,13,10,0,24,1,23,,3,,,,,,21,,1,13,10,0,24,1,23,,3,,,,,,21,,0,0,0,0,0,0,0,,0,,,,,,0,,3,0,0
2016,440409,440451026,08,21,0,17,11,0,28,4,24,,6,,,,,,22,,0,17,11,0,28,4,24,,6,,,,,,22,,,,,,,,,,,,,,,,,,5,0,0
2016,440409,440451026,09,21,4,13,6,3,26,11,15,,14,,,,3,,9,,4,13,6,3,26,11,15,,14,,,,3,,9,,0,0,0,0,0,0,0,,0,,,,0,,0,,11,0,0
2016,440409,440451026,10,21,2,10,4,0,16,1,15,0,2,,,,,,14,,2,10,4,0,16,1,15,0,2,,,,,,14,,,,,,,,,,,,,,,,,,2,0,0
2016,440409,440451026,11,21,4,12,6,,22,4,18,,6,,,,,,16,,4,12,6,,22,4,18,,6,,,,,,16,,0,0,0,,0,0,0,,0,,,,,,0,,0,0,0
2016,440409,440451026,12,21,0,12,7,0,19,1,18,0,3,,,,,,16,,0,12,7,0,19,1,18,0,3,,,,,,16,,,,,,,,,,,,,,,,,,3,0,0
2016,440507,440541010,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2016,440507,440541010,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2016,440507,440541010,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
2016,440507,440541010,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
2016,440507,440541010,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440507,440541010,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440507,440541010,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440507,440541010,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440507,440541010,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
2016,440507,440541010,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
2016,440507,440543025,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
2016,440507,440543025,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
2016,440507,440543025,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
2016,440507,440551024,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,
2016,440507,440551024,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
2016,440507,440551024,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,16
2016,440507,440551024,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,17
2016,440507,440551024,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,11
2016,440507,440551024,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,9
2016,440507,440551024,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,
2016,440507,440551024,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,12
2016,440507,440551024,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,4
2016,440507,440551024,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440507,440551024,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440507,440551024,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,
2016,440513,440542027,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440513,440542027,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440513,440542027,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440513,440542027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440513,440542027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,440513,440542027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,
2016,440513,440542027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,
2016,440513,440542027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,
2016,440513,440542027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,
2016,440513,440542027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,440513,440542027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,1
2016,440513,440542027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,
2016,510101,510141005,01,21,0,390,188,10,588,159,429,228,7,2,0,0,253,49,30,19,0,390,188,10,588,159,429,228,7,2,0,0,253,49,30,19,0,5,6,0,11,5,6,4,1,1,0,0,5,0,0,0,209,92,7
2016,510101,510141005,02,21,1,557,204,15,777,229,548,261,28,3,46,0,352,38,28,21,1,557,204,15,777,229,548,261,28,3,46,0,352,38,28,21,0,3,2,0,5,2,3,3,0,2,0,0,0,0,0,0,289,88,16
2016,510101,510141005,03,21,1,708,209,33,951,360,591,303,69,10,194,0,277,36,26,36,1,708,209,33,951,360,591,303,69,10,194,0,277,36,26,36,0,0,4,0,4,2,2,2,0,1,0,0,1,0,0,0,154,69,0
2016,510101,510141005,04,21,1,575,170,46,792,257,535,269,32,83,1,0,0,41,14,91,1,575,170,46,792,257,535,269,32,83,1,0,0,41,14,91,0,2,3,0,5,2,3,0,1,0,0,0,0,1,1,2,148,4,0
2016,510101,510141005,05,21,0,125,137,147,409,293,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,6,2
2016,510101,510141005,06,21,0,799,227,10,1036,412,624,324,35,12,165,0,338,24,55,82,0,799,227,10,1036,412,624,324,35,12,165,0,338,24,55,82,0,2,3,0,5,3,2,0,0,0,1,0,0,2,0,2,142,0,0
2016,510101,510141005,07,21,0,80,82,8,170,66,104,0,10,0,0,0,0,47,52,61,0,80,82,8,170,66,104,0,10,0,0,0,0,47,52,61,0,1,2,0,3,3,0,0,1,0,0,0,2,0,0,0,154,,
2016,510101,510141005,08,21,1,82,84,4,171,51,120,2,2,0,0,0,0,44,69,54,1,82,84,4,171,51,120,2,2,0,0,0,0,44,69,54,0,1,1,0,2,1,1,0,0,0,0,0,0,2,0,0,190,6,3
2016,510101,510141005,09,21,0,81,105,5,191,46,145,0,3,0,0,0,1,44,98,45,0,81,105,5,191,46,145,0,3,0,0,0,1,44,98,45,0,1,1,0,2,1,1,0,0,0,0,0,0,2,0,0,159,15,3
2016,510101,510141005,10,21,0,44,58,16,118,45,73,0,1,0,0,0,0,45,30,42,0,44,58,16,118,45,73,0,1,0,0,0,0,45,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,2
2016,510101,510141005,11,21,0,6,6,2,14,7,7,0,0,0,0,0,0,12,0,2,0,6,6,2,14,7,7,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,3
2016,510101,510141005,12,21,0,128,139,8,275,49,226,34,2,0,0,0,0,46,158,35,0,128,139,8,275,49,226,34,2,0,0,0,0,46,158,35,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,127,5,5
2016,510101,510142009,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0
2016,510101,510142009,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,0
2016,510101,510142009,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0
2016,510101,510142009,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0
2016,510101,510142009,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0
2016,510101,510142009,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0
2016,510101,510142009,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0
2016,510101,510142009,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0
2016,510101,510142009,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0
2016,510101,510142009,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0
2016,510101,510142009,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0
2016,510101,510142009,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0
2016,510101,510142024,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510101,510142024,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2016,510101,510142024,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
2016,510101,510142024,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2016,510101,510142025,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0
2016,510101,510142025,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0
2016,510101,510142025,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0
2016,510101,510142025,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0
2016,510101,510142025,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0
2016,510101,510142025,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0
2016,510101,510142025,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0
2016,510101,510142025,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,
2016,510101,510142025,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0
2016,510101,510142025,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2016,510101,510142025,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0
2016,510101,510142026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510101,510142026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510101,510142026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510101,510142026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510218,510241028,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510218,510241028,02,21,,4,,,4,,4,,,,,,,,4,,,4,,,4,,4,,,,,,,,4,,,0,,,0,,0,,,,,,,,0,,1,1,0
2016,510218,510241028,03,21,,4,,,4,,4,,,,,,,,4,,,4,,,4,,4,,,,,,,,4,,,0,,,0,,0,,,,,,,,0,,1,1,0
2016,510218,510241028,04,21,,4,9,,13,,13,,,,,,,,12,1,,4,9,,13,,13,,,,,,,,12,1,,0,0,,0,,0,,,,,,,,0,0,4,4,0
2016,510218,510241028,05,21,,4,8,,12,,12,,4,,,,,,8,,,4,8,,12,,12,,4,,,,,,8,,,0,0,,0,,0,,0,,,,,,0,,4,4,1
2016,510218,510241028,06,21,,4,10,,14,1,13,,5,,,,,,8,,,4,10,,14,1,13,,5,,,,,,8,,,0,0,,0,0,0,,0,,,,,,0,,5,5,1
2016,510218,510241028,07,21,,5,7,,12,3,9,,,,,,,,6,6,,5,7,,12,3,9,,,,,,,,6,6,,0,0,,0,0,0,,,,,,,,0,0,4,4,2
2016,510218,510241028,08,21,,6,2,,8,1,7,,,,,,,,7,1,,6,2,,8,1,7,,,,,,,,7,1,,0,0,,0,0,0,,,,,,,,0,0,2,2,1
2016,510218,510241028,09,21,,3,2,,5,,5,,,,,,,,5,,,3,2,,5,,5,,,,,,,,5,,,0,0,,0,,0,,,,,,,,0,,0,,
2016,510218,510241028,10,21,,1,12,,13,,13,,,,,,,,13,,,1,12,,13,,13,,,,,,,,13,,,0,0,,0,,0,,,,,,,,0,,3,0,0
2016,510218,510241028,11,21,,2,2,1,5,1,4,,2,,,,,,2,1,,2,2,1,5,1,4,,2,,,,,,2,1,,0,0,0,0,0,0,,0,,,,,,0,0,2,0,0
2016,510218,510241028,12,21,,3,4,,7,,7,,,,,,,,5,2,,3,4,,7,,7,,,,,,,,5,2,,0,0,,0,,0,,,,,,,,0,0,2,0,0
2016,510218,510251029,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510218,510251029,02,21,,6,3,,9,,9,,2,,,,,,7,,,6,3,,9,,9,,2,,,,,,7,,,0,0,,0,,0,,0,,,,,,0,,2,2,2
2016,510218,510251029,03,21,,11,12,,23,2,21,,6,,,,,,17,,,11,12,,23,2,21,,6,,,,,,17,,,0,0,,0,0,0,,0,,,,,,0,,6,6,4
2016,510218,510251029,04,21,,6,2,,8,1,7,,1,,,,,,7,,,6,2,,8,1,7,,1,,,,,,7,,,0,0,,0,0,0,,0,,,,,,0,,1,1,1
2016,510218,510251029,05,21,,6,9,,15,1,14,,3,,,,,,12,,,6,9,,15,1,14,,3,,,,,,12,,,0,0,,0,0,0,,0,,,,,,0,,3,3,2
2016,510218,510251029,06,21,,10,5,,15,4,11,,6,,,,,,9,,,10,5,,15,4,11,,6,,,,,,9,,,0,0,,0,0,0,,0,,,,,,0,,6,0,
2016,510218,510251029,07,21,,6,4,,10,,10,,2,,,,,,8,,,6,4,,10,,10,,2,,,,,,8,,,0,0,,0,,0,,0,,,,,,0,,2,0,0
2016,510218,510251029,08,21,,8,7,,15,,15,,2,,,,,,13,,,8,7,,15,,15,,2,,,,,,13,,,0,0,,0,,0,,0,,,,,,0,,2,0,0
2016,510218,510251029,09,21,,4,3,,7,,7,,,,,,,,7,,,4,3,,7,,7,,,,,,,,7,,,0,0,,0,,0,,,,,,,,0,,3,0,0
2016,510218,510251029,10,21,,6,6,,12,,12,,3,,,,,,9,,,6,6,,12,,12,,3,,,,,,9,,,0,0,,0,,0,,0,,,,,,0,,3,0,0
