cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cMEDIC_FAN_VFMP,cMEDIC_FAN_VECM,cMEDIC_FAN_DETTES,cMEDIC_FAN_VSCM,cMEDIC_FAN_CREREC,cMEDIC_FAN_VTFMC,cMEDIC_FAN_VPFMC,cMEDIC_FAN_ECART,cPHAGCO_FAN_SFMP,cPHAGCO_FAN_RCM,cPHAGCO_FAN_DETTE,cPHAGCO_FAN_DEP,cPHAGCO_FAN_AUTDCM,cPHAGCO_FAN_CREREC,cPHAGCO_FAN_RTFMC,cPHAGCO_FAN_SOLCA,cPHAGCO_FAN_SOLBA,cPHAGCO_FAN_ECART,cDEN_FAN_SFMP,cDEN_FAN_RCM,cDEN_FAN_DETTE,cDEN_FAN_DEP,cDEN_FAN_AUTDCM,cDEN_FAN_CREREC,cDEN_FAN_RTFMC,cDEN_FAN_SOLCA,cDEN_FAN_SOLBA,cDEN_FAN_ECART,cPHAGCO_FEQ_SFMP,cPHAGCO_FEQ_RCM,cPHAGCO_FEQ_SUBV,cPHAGCO_FEQ_DCM,cPHAGCO_FEQ_RTFMC,cPHAGCO_FEQ_SOLBA,cPHAGCO_FEQ_ECART,cDEN_FEQ_SFMP,cDEN_FEQ_RCM,cDEN_FEQ_SUBV,cDEN_FEQ_DCM,cDEN_FEQ_RTFMC,cDEN_FEQ_SOLBA,cDEN_FEQ_ECART
2016,520507,520551023,02,21,1849596,,,136572,,1713024,1713024,0,963893,136572,,,3034,,1097431,959998,137433,0,,,,,,,,,,,1332778,3034,,,1335812,1335812,0,,,,,,,
2016,520507,520551023,03,21,1713024,,,97560,,1615464,1615464,0,1097431,97560,,,2168,,1192823,1055390,137433,0,,,,,,,,,,,1335812,2168,,,1337980,1337980,0,,,,,,,
2016,520507,520551023,04,21,1615464,,,77570,,1537894,1537894,0,1192823,77570,,,1723,,1268670,1131237,1055390,917957,,,,,,,,,,,1337980,1723,,,1339703,1339703,0,,,,,,,
2016,520507,520551023,05,21,1537894,,,76972,,1460922,1460922,0,2186627,76972,,,1710,,2261889,1206499,137433,-917957,,,,,,,,,,,1339703,1710,,,1341413,1341413,0,,,,,,,
2016,520507,520551023,06,21,1460922,,,47500,,1413422,1413422,0,1343932,47500,,1055,,,1390377,1252944,137433,0,,,,,,,,,,,1341413,1055,,,1342468,1342468,0,,,,,,,
2016,520507,520551023,07,21,1413422,,,58250,,1355172,1355172,0,1390377,58250,,,1294,,1447333,1309900,137433,0,,,,,,,,,,,1342468,1294,,,1343762,1343762,0,,,,,,,
2016,520507,520551023,08,21,1355172,,,35700,,1319472,1319472,0,1447333,35700,,,793,,1482240,1344807,137433,0,,,,,,,,,,,1343762,793,,,1344555,1344555,0,,,,,,,
2016,520507,520551023,09,21,1319472,,,32350,,1287122,1287122,0,1482240,32350,,,728,,1513862,1376439,137433,10,,,,,,,,,,,1344555,718,,,1345273,1345273,0,,,,,,,
2016,520507,520551023,10,21,1287122,,,23570,,1263552,1284765,21213,1513872,23570,,,523,,1536919,1399486,137433,0,,,,,,,,,,,1345273,523,,,1345796,1345796,0,,,,,,,
2016,520507,520551023,11,21,1284765,,,2753,,1282012,1257192,-24820,1536919,27573,,,612,,1563880,1426447,137433,0,,,,,,,,,,,1345796,612,,,1346408,1346808,400,,,,,,,
2016,520507,520551023,12,21,1257192,,,22750,,1234442,1234442,0,1563880,22750,,,505,,1586125,1448692,137433,0,,,,,,,,,,,1346408,505,,,1346913,1347313,400,,,,,,,
2016,520518,520541045,01,21,6219376,,,1088889,,5130487,5137671,7184,3421393,1088889,,,557270,,3953012,,3994914,41902,,,,,,,,,,,4794151,24198,,,4818349,4818651,302,,,,,,,
2016,520518,520541045,02,21,5137571,,,1194874,,3942697,3931447,-11250,3994914,1194874,,,26553,,5163235,,5163244,9,,,,,,,,,,,4818651,26553,,,4845204,4845251,47,,,,,,,
2016,520518,520541045,03,21,3931447,328326,,685051,,3574722,3585072,10350,5163244,685051,,260200,808423,,4779672,,5039874,260202,,,,,,,,,,,4845251,15223,,,4860474,4860551,77,,,,,,,
2016,520518,520541045,04,21,3585072,3493402,,1090833,,5987641,6003641,16000,5039874,1080155,,2646088,24003,,3449938,,3449936,-2,,,,,,,,,,,4860551,24003,,,4884554,4884651,97,,,,,,,
2016,520518,520541045,05,21,6003641,,,1252938,,4750703,4793003,42300,3449936,1146419,,,25476,,4570879,,4571436,557,,,,,,,,,,,4884651,25476,,,4910127,4910151,24,,,,,,,
2016,520518,520541045,06,21,4793003,,,931623,,3861380,3892280,30900,4571436,931623,,,20703,,5482356,,5482436,80,,,,,,,,,,,4910151,20703,,,4930854,4930951,97,,,,,,,
2016,520518,520541045,07,21,3892280,1590630,,1077801,,4405109,6527790,2122681,5482436,1077801,,1269330,477804,,4813103,,4813157,54,,,,,,,,,,,4930951,24000,,,4954951,4954951,0,,,,,,,
2016,520518,520541045,08,21,4416429,1415990,,1284107,,4548312,4561422,13110,4813157,1284107,,1131000,28536,,4937728,,4937753,25,,,,,,,,,,,4954951,28536,,,4983487,4983551,64,,,,,,,
2016,520518,520541045,09,21,4561422,1674770,,657704,,5578488,5587460,8972,4937753,657704,,1332000,466613,,3796844,,3796853,9,,,,,,,,,,,4983551,14613,,,4998164,4998251,87,,,,,,,
2016,520518,520541045,10,21,5587460,,,769626,,4817834,4811085,-6749,3796853,769626,,,17103,,4549376,,4549393,17,,,,,,,,,,,4998251,17103,,,5015354,5015451,97,,,,,,,
2016,520518,520541045,11,21,4811085,,,939794,,3871291,3889401,18110,4549393,939794,,,20884,,5468303,,5468393,90,,,,,,,,,,,5015451,20884,,,5036335,5036351,16,,,,,,,
2016,520518,520541045,12,21,3889401,1619831,,822574,,4686658,4702959,16301,5468393,822574,,1309000,18279,,4963688,,5039590,75902,,,,,,,,,,,5036351,18279,,,5054630,5054651,21,,,,,,,
2016,520521,520541061,01,21,988588,1233279,,417094,,1804773,1819925,15152,5649074,417094,,977487,,67268,5021413,391826,4629587,0,,,,,,,,,,,1453077,9268,,,1462345,1452994,-9351,,,,,,,
2016,520521,520541061,02,21,1819925,,,581514,,1238411,1231940,-6471,5021413,581514,,,28922,,5574005,552592,4629587,-391826,,,,,,,,,,,1462262,12922,,1960,1473224,1462294,-10930,,,,,,,
2016,520521,520541061,03,21,1231940,,,401222,,830718,834060,3342,5574005,401222,,,8916,,5966311,392306,5574005,0,,,,,,,,,,,1473224,8916,,3390,1478750,1473224,-5526,,,,,,,
2016,520521,520541061,04,21,834060,,,360474,,473586,473586,0,5966311,357504,,,7944,,6315871,349560,5966311,0,,,,,,,,,,,1478750,7944,,1600,1485094,1478794,-6300,,,,,,,
2016,520521,520541061,05,21,473586,1571697,,622389,,1422894,1420580,-2314,6315871,622389,,1245715,82870,,5609675,608559,5001116,0,,,,,,,,,,,1485138,13830,,2420,1496548,1485094,-11454,,,,,,,
2016,520521,520541061,06,21,1420580,,,485533,,935047,934315,-732,5609675,485533,,,288989,,5806219,474744,5329365,-2110,,,,,,,,,,,1494494,10789,,,1505283,1494494,-10789,,,,,,,
2016,520521,520541061,07,21,934315,1453369,,571760,,1815924,1816204,280,5804109,571760,,1162695,320705,,4892469,543055,4349365,-49,,,,,,,,,,,1505283,12705,,12000,1505988,1484494,-21494,,,,,,,
2016,520521,520541061,08,21,1816204,,,752951,,1063253,1058533,-4720,4892420,752951,,,32732,,5612639,720219,4892420,0,,,,,,,,,,,1495999,16732,9989,,1522720,1507994,-14726,,,,,,,
2016,520521,520541061,09,21,1058533,1515172,,261184,,2312521,2312888,367,5612639,243634,,1212138,75234,,4568901,221400,4347365,-136,,,,,,,,,,,1522720,6234,,1543,1527411,1522594,-4817,,,,,,,
2016,520521,520541061,10,21,2312888,,,435170,,1877718,1877708,-10,4568765,435170,,,9670,,4994265,439560,4568765,14060,,,,,,,,,,,1527285,9670,,,1536955,1527285,-9670,,,,,,,
2016,520521,520541061,11,21,1877708,628371,,480474,,2025605,2027234,1629,5008325,531834,,502696,63681,,4973782,505157,4485465,16840,,,,,,,,,,,1536955,10677,,,1547632,1536294,-11338,,,,,,,
2016,520521,520541061,12,21,2027234,,,565862,,1461372,1460516,-856,4990622,565862,,,12574,,5543910,553288,4990665,43,,,,,,,,,,,1546894,12574,,3968,1555500,1546894,-8606,,,,,,,
2016,610302,610343028,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610302,610343028,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610302,610343028,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610302,610343028,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610302,610343028,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610303,610341005,01,21,56565,,,3646,,52919,,,,3646,,,,,3646,,,,,,,,,,,,,,,81,,,81,,,,,,,,,
2016,610303,610341005,02,21,52919,,,,,52919,52919,,40560,,,,,,,40560,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610303,610341005,03,21,52919,,,1764,,51155,51155,,,1764,,,,,1764,42324,,40560,,,,,,,,,,,,46,,,,,,,,,,,,
2016,610303,610341005,04,21,51155,,,2646,,48509,48509,0,,2577,,,,,2577,44901,,42324,,,,,,,,,,,,69,,,69,69,0,,,,,,,
2016,610303,610341005,05,21,48509,,,,,48509,48509,0,44901,,,,,,44901,44901,,0,,,,,,,,,,,,,,,,,,,,,,,,
2016,610303,610341005,06,21,48509,,,6636,,41873,41873,0,,6463,,,,,,51537,,51537,,,,,,,,,,,,173,,,173,,-173,,,,,,,
2016,610303,610341005,07,21,7456,,,,,7456,7456,0,51537,,,,,,51537,51537,,0,,,,,,,,,,,173,,,,173,173,0,,,,,,,
2016,610303,610341005,08,21,7456,,,,,7456,7456,0,51537,,,,,,51537,51537,,0,,,,,,,,,,,173,,,,173,173,,,,,,,,
2016,610303,610341005,09,21,7456,,,,,7456,7456,,51537,,,,,,51537,51537,,0,,,,,,,,,,,173,,,,173,173,0,,,,,,,
2016,610303,610341005,10,21,7456,,,,,7456,7456,0,51537,,,,,,51537,51537,,0,,,,,,,,,,,173,,,,173,173,0,,,,,,,
2016,610303,610341005,11,21,7456,233078,,40744,,199790,199790,0,51537,40744,,,,,92281,92281,,0,,,,,,,,,,,173,1062,,,1235,1235,0,,,,,,,
2016,610303,610341005,12,21,199790,298440,,143549,,354681,354681,0,92281,139805,,,,,232086,232086,,0,,,,,,,,,,,1235,3744,,,4979,,,,,,,,,
2016,610317,610341004,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,04,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,610317,610341004,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610317,610341004,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610408,610441008,01,21,37443,,,3480,,33963,33963,,162871,3480,,,77,,166274,166274,,,,,,,,,,,,,14575,77,,,14652,,,,,,,,,
2016,610408,610441008,02,21,33963,,,0,,33963,,,166274,0,,,0,,166274,166274,0,,,,,,,,,,,,14652,0,,,14652,,,,,,,,,
2016,610408,610441008,03,21,33963,,,,,33963,,,166274,,,,,,166274,166274,0,,,,,,,,,,,,14652,,,,14652,,,,,,,,,
2016,610408,610441008,04,21,33963,204400,,2013,0,236350,236350,,166274,2013,,161356,45,,6886,6886,,,,,,,,,,,,,14652,45,,,14697,,,,,,,,,
2016,610408,610441008,05,21,236350,3749558,,19150,,3966758,3966758,,6886,19150,,,426,,25610,25610,0,,,,,,,,,,,,14697,426,,,15123,,,,,,,,,
2016,610408,610441008,06,21,3966758,,,43863,,3922895,3922895,,25611,43863,,,975,,68499,68499,,,,,,,,,,,,,15122,975,,,16097,,,,,,,,,
2016,610408,610441008,07,21,3922360,,,145014,,3777346,3777346,,68499,145014,,,3223,,210290,210290,0,,,,,,,,,,,,16097,3223,,,19320,,-19320,,,,,,,
2016,610408,610441008,08,21,3777881,,,94144,,3683737,3683737,,210290,94144,,,2092,,302342,302342,0,,,,,,,,,,,,19320,2092,,,21412,21412,0,,,,,,,
2016,610408,610441008,09,21,3683737,,,114745,,3568992,3568992,0,302342,114745,,,2993,,414094,414094,0,0,,,,,,,,,,,21412,2993,,,24405,,-24405,,,,,,,
2016,610408,610441008,12,21,3371319,,,216792,,3154527,,,,196592,,,5128,,191464,191464,,,,,,,,,,,,,373931,5128,,,379059,371107,-7952,,,,,,,
2016,610709,610751026,01,21,,,,,,,,,,96662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,10,21,,207700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,610709,610751026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620119,620141025,02,21,1317477,,,24567,,1292910,,,,24567,,,,,24567,24567,,,,,,,,,,,,,,546,,,546,,,,,,,,,
2016,620119,620141025,03,21,1292910,,,9025,,1283885,,,24567,9025,,,,,33592,,,,,,,,,,,,,,546,201,,,747,,,,,,,,,
2016,620119,620141025,04,21,1283885,,,,14134,,1269751,,33592,14134,,,,,47726,,,,,,,,,,,,,,750,320,,,1070,,,,,,,,,
2016,620119,620141025,05,21,1269751,,,19566,,1250185,,,47726,19566,,,435,,66857,,,,,,,,,,,,,,1070,435,,,1505,,,,,,,,,
2016,620119,620141025,06,21,1250185,,,4220,,1245965,,,67292,4220,,,,,71512,71512,,,,,,,,,,,,,1505,90,,,1595,,,,,,,,,
2016,620119,620141025,07,21,1245965,,,,,1245965,,,71512,,,,,,71512,71512,,,,,,,,,,,,,1595,,,,1595,,,,,,,,,
2016,620119,620141025,09,21,1245965,,,,,1245965,,,71512,,,,,,71512,71512,,,,,,,,,,,,,1595,,,,1595,,,,,,,,,
2016,620119,620141025,11,21,1245965,,,,,1245965,,,71512,,,,,,71512,,,,,,,,,,,,,,1595,,,,1595,,,,,,,,,
2016,620119,620141025,12,21,1245165,,,,,1245165,,,71512,,,,,,71512,,,,,,,,,,,,,,1595,,,,1595,,,,,,,,,
2016,620205,620241007,01,21,,,,,,,,,232414,24431,,,,,256845,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620205,620241007,02,21,560710,,,394570,,166140,476140,310000,256845,40775,,,,,297620,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620205,620241007,04,21,,392773,,270383,,122390,,,,270383,,392773,,,-122390,,47374,,,,,,,,,,,,,7053,,,7053,7053,,,,,,,,
2016,620205,620241007,05,21,181310,,,164793,,16517,23230,6713,,164793,,,,122390,42403,,42403,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620205,620241007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620205,620241007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620205,620241007,10,21,309045,,15000,104903,,219142,,,,104903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620205,620241007,11,21,89903,181332,,181560,,89675,,,,181500,,134320,,,47180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620209,620251012,01,21,483256,,,99759,,383497,,,416865,99759,,,2216,,514408,514408,,,,,,,,,,,,,99828,2602,,,102430,,,,,,,,,
2016,620209,620251012,02,21,,,,113178,,,,,,113478,,,2515,,110963,,,,,,,,,,,,,,,2515,,,,,,,,,,,,
2016,620209,620251012,03,21,304865,254088,,104890,,454063,,,376834,104890,,264129,12000,,205595,205595,,,,,,,,,,,,,106763,2330,,,109093,,,,,,,,,
2016,620209,620251012,04,21,454063,,,226577,,227486,227786,300,205595,226577,,,5035,,427137,427137,,,,,,,,,,,,,109093,5035,,,114128,,,,,,,,,
2016,620209,620251012,05,21,227786,65609,,,,293395,,,427137,65609,,,1458,,491288,491288,,,,,,,,,,,,,114128,1458,,,115586,,,,,,,,,
2016,620209,620251012,06,21,162177,629002,,167446,,623733,623733,,491288,167446,,465928,3721,,189085,189085,,,,,,,,,,,,,115586,3721,,,119307,,,,,,,,,
2016,620209,620251012,07,21,623733,,,139907,,483826,483826,,189085,139907,,,3109,,325883,325883,,,,,,,,,,,,,119307,3109,,,122416,,,,,,,,,
2016,620209,620251012,08,21,483826,,,139297,,344529,344516,-13,328992,139297,,,3095,,465194,465194,,,,,,,,,,,,,122416,3095,,,125511,,,,,,,,,
2016,620209,620251012,09,21,344529,,,121788,,222741,,,465194,121788,,,,2706,584276,584276,,,,,,,,,,,,,125511,2706,,,128217,,,,,,,,,
2016,620209,620251012,10,21,222741,,,88220,,134521,,,584276,88220,,,1960,,670536,67536,,,,,,,,,,,,,128217,1960,,,130177,,,,,,,,,
2016,620209,620251012,11,21,134521,758284,,115250,,777555,,,670536,115250,,601010,2561,,182215,182215,,,,,,,,,,,,,130177,2561,,,132738,,,,,,,,,
2016,620212,620241016,01,21,3094934,394850,,664677,,2825107,2824357,,4174034,664677,,225700,19771,,4593240,3793240,800000,,,,,,,,,,,,1337406,14771,,,1352177,,,,,,,,,
2016,620212,620241016,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620212,620241016,03,21,2738194,2216012,,526771,,4427435,1856086,-2571349,4708059,526771,,1765044,16706,,3453080,2653680,800000,,,,,,,,,,,,1358412,11706,,,1370118,,,,,,,,,
2016,620212,620241016,04,21,4856086,,,875876,,3980210,3980210,,3453080,875876,,,19464,,4309492,3509493,800000,,,,,,,,,,,,1370118,19464,,,1389582,,,,,,,,,
2016,620212,620241016,05,21,3980210,0,0,724406,0,3255804,3255804,,4309493,724406,0,0,16098,0,5017801,4217801,800000,0,,,,,,,,,,,359582,16098,,,375680,,,,,,,,,
2016,620212,620241016,06,21,3255804,2447064,,717558,,4985310,5000821,15511,4217801,717558,,1939525,20946,,2974888,2174388,800000,,,,,,,,,,,,1385680,15946,,,1401626,,,,,,,,,
2016,620212,620241016,07,21,5000821,,,,,,,,2974880,,,,,,,,,,,,,,,,,,,,1401626,,,,,,,,,,,,,
2016,620212,620241016,08,21,3942114,,,293098,,3649016,3649016,0,4085363,293098,,,14513,,4363948,3563947,800000,,,,,,,,,,,,1408652,6513,,,1415165,,,,,,,,,
2016,620212,620241016,09,21,3682466,,,94635,,3587831,3587831,,4363361,94635,,,2103,,4455893,3655895,801000,,,,,,,,,,,,1414652,2103,,,1416755,,,,,,,,,
2016,620212,620241016,10,21,3587831,,,484650,,3103181,3103181,,4455895,484650,,,10770,,4929775,4129773,800000,,,,,,,,,,,,1416755,10770,,,1427525,,,,,,,,,
2016,620212,620241016,11,21,3103181,925695,,154794,,3874082,3874707,625,4529773,154794,,733699,3440,,3947428,3547428,800000,,,,,,,,,,,,1427527,3440,,,1430967,,,,,,,,,
2016,620302,620352002,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620302,620352002,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620302,620352002,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620302,620352002,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620302,620352002,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620302,620352002,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620302,620352002,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620402,620451002,01,21,337168,386762,,33666,,690264,470881,,1649838,253049,,413835,,,1489052,295948,1193104,,,,,,,,,,,,43728,5623,,,49351,,,,,,,,,
2016,620402,620451002,02,21,470881,,,254085,,216796,216798,,1489052,254085,,,,,1743137,339919,1403218,,,,,,,,,,,,49351,5646,,,54997,,,,,,,,,
2016,620402,620451002,03,21,216796,599990,,211588,,605198,605198,,54997,4700,,,,,59697,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,620402,620451002,04,21,605198,,,21462,279380,304356,304356,,1292735,300842,,,10000,,1583577,355670,1227907,,,,,,,,,,,,59697,6685,,,66382,,,,,,,,,
2016,620402,620451002,05,21,305621,,,128690,,176931,176931,,1582312,10559,118131,,,,1711002,366229,1344773,,,,,,,,,,,,66354,2859,,,69213,,,,,,,,,
2016,620402,620451002,06,21,176931,,,106522,,70409,70409,,1711002,106522,,,,,1817524,369629,1447895,,,,,,,,,,,,69213,2367,,,71580,,,,,,,,,
2016,620402,620451002,07,21,70409,,,34170,,36239,36239,0,1447895,34170,,,,,1482065,403799,1447895,,,,,,,,,,,,71580,759,,,72339,,,,,,,,,
2016,620402,620451002,08,21,308861,,,19589,,289272,289272,,1416078,19589,,,,,1435667,456348,979319,,,,,,,,,,,,,435,,,435,,,,,,,,,
2016,620402,620451002,09,21,289272,,,60703,,228569,228569,,1435667,60703,,,,,1496370,465084,1031286,,,,,,,,,,,,435,1348,,,1783,,,,,,,,,
2016,620402,620451002,10,21,228569,,49954,1875,,276648,276648,0,1496370,51829,,,,,1548199,466959,1081240,,,,,,,,,,,,1783,1151,,,2934,,,,,,,,,
2016,620402,620451002,11,21,176740,0,0,39613,0,137127,137127,,1548199,39613,0,0,0,0,1587812,469611,1118201,,,,,,,,,,,,2934,880,0,0,3814,,,,,,,,,
2016,620402,620451002,12,21,137127,607770,,267586,,477311,477311,,1587812,267586,,481714,,,1373684,493762,879922,,,,,,,,,,,,3814,5946,,,9760,,,,,,,,,
2016,630127,630142022,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630142022,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143043,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143045,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,10,21,354700,0,0,42142,0,312558,312558,0,51366,42142,,60000,936,,32572,32572,0,0,,,,,,,,,,,1167,936,,,2103,,,,,,,,,
2016,630128,630151032,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,01,21,46885,408539,,55619,,399805,,,473618,55619,,179147,1235,,348855,348855,,,,,,,,,,,,,29245,1235,,,30480,,-30480,,,,,,,
