cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0005m_ENFMES,c0005m_ENFPES,c0005m_ENFPESMES,c0005m_PA_INFM2ET,c0005m_PT_INFM3ET,c0005m_PT_SUP2ET,c0005m_TA_INFM2ET,c0005m_ADM,c0005m_GUERIS,c0005m_DCD,c0005m_ABD,c0005m_AUTSOR,c0611m_ENFMES,c0611m_ENFPES,c0611m_ENFPESMES,c0611m_PA_INFM2ET,c0611m_PT_INFM3ET,c0611m_PT_SUP2ET,c0611m_TA_INFM2ET,c0611m_ADM,c0611m_GUERIS,c0611m_DCD,c0611m_ABD,c0611m_AUTSOR,c1223m_ENFMES,c1223m_ENFPES,c1223m_ENFPESMES,c1223m_PA_INFM2ET,c1223m_PT_INFM3ET,c1223m_PT_SUP2ET,c1223m_TA_INFM2ET,c1223m_ADM,c1223m_GUERIS,c1223m_DCD,c1223m_ABD,c1223m_AUTSOR,c2459m_ENFMES,c2459m_ENFPES,c2459m_ENFPESMES,c2459m_PA_INFM2ET,c2459m_PT_INFM3ET,c2459m_PT_SUP2ET,c2459m_TA_INFM2ET,c2459m_ADM,c2459m_GUERIS,c2459m_DCD,c2459m_ABD,c2459m_AUTSOR,cSNETOT_ENFMES,cSNETOT_ENFPES,cTotal_ENFPESMES,cSNETOT_PA_INFM2ET,cSNETOT_PT_INFM3ET,cSNETOT_PT_SUP2ET,cSNETOT_TA_INFM2ET,cSNETOT_ADM,cSNETOT_GUERIS,cSNETOT_DCD,cSNETOT_ABD,cSNETOT_AUTSOR,c0005m_VITA,c0005m_ALB,c0611m_VITA,c0611m_ALB,c1259m_VITA,c1259m_ALB,cSSMETOT_VITA,cSSMETOT_ALB
2016,210417,210442020,01,21,,58,58,,,,,,,,,,,37,37,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,99,99,,,,,,,,,,,,,,,,,
2016,210417,210442020,02,21,70,70,70,,,,,,,,,,44,44,44,,,,,,,,,,36,36,36,,,,,,,,,,,8,8,,,,,,,,,,150,158,158,,,,,,,,,,,,,,,,,
2016,210417,210442020,03,21,,80,80,,,,,,,,,,,52,52,,,,,,,,,,,30,30,,,,,,,,,,,6,6,,,,,,,,,,,168,168,,,,,,,,,,,,,,,,,
2016,210417,210442020,04,21,,131,131,,,,,,,,,,,30,30,,,,,,,,,,,13,13,,,,,,,,,,,6,6,,,,,,,,,,,180,180,,,,,,,,,,,,,,,,,
2016,210417,210442020,05,21,,138,138,,,,,,,,,,,36,36,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,186,186,,,,,,,,,,,,164,,1265,1265,1429,1265
2016,210417,210442020,06,21,115,115,115,,,,,,,,,,27,27,27,,,,,,,,,,5,5,5,,,,,,,,,,2,2,2,,,,,,,,,,149,149,149,,,,,,,,,,,,,,,,,
2016,210417,210442020,07,21,124,124,124,,,,,,,,,,55,55,55,,,,,,,,,,17,17,17,,,,,,,,,,6,6,6,,,,,,,,,,202,202,202,,,,,,,,,,,,,,,,,
2016,210417,210442020,08,21,199,199,199,,,,,,,,,,53,53,53,,,,,,,,,,5,5,5,,,,,,,,,,2,2,2,,,,,,,,,,259,259,259,,,,,,,,,,,,,,,,,
2016,210417,210442020,09,21,218,218,218,,,,,,,,,,30,30,30,,,,,,,,,,20,20,20,,,,,,,,,,7,7,7,,,,,,,,,,275,275,275,,,,,,,,,,,,,,,,,
2016,210417,210442020,10,21,122,122,122,,,,,,,,,,33,33,33,,,,,,,,,,6,6,6,,,,,,,,,,4,4,4,,,,,,,,,,165,165,165,,,,,,,,,,,,110,,1716,1716,1826,1716
2016,210417,210442020,11,21,167,167,167,,,,,,,,,,30,30,30,,,,,,,,,,8,8,8,,,,,,,,,,4,4,4,,,,,,,,,,209,209,209,,,,,,,,,,,,,,,,,
2016,210417,210442020,12,21,100,100,100,,,,,,,,,,54,54,54,,,,,,,,,,32,32,32,,,,,,,,,,2,2,2,,,,,,,,,,188,188,188,,,,,,,,,,,,,,,,,
2016,220110,220141016,01,21,,3,,,,,,,,,,,,28,,,,,,,,,,,,28,,,,,,,,,,,,30,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,
2016,220110,220141016,02,21,,20,,,,,,,,,,,,27,,,,,,,,,,,,32,,,,,,,,,,,,40,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,
2016,220110,220141016,03,21,,15,,,,,,,,,,,,25,,,,,,,,,,,,35,,,,,,,,,,,,38,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,
2016,220110,220141016,04,21,,6,,,,,,,,,,,,8,,,,,,,,,,,,17,,,,,,,,,,,,28,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,
2016,220110,220141016,05,21,,14,,,,,,,,,,,,29,,,,,,,,,,,,28,,,,,,,,,,,,37,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,
2016,220110,220141016,06,21,20,20,20,,,,,,,,,,30,30,30,,,,,,,,,,21,21,21,,,,,,,,,,33,33,33,,,,,,,,,,104,104,104,,,,,,,,,,,,,,,,,
2016,220110,220141016,07,21,9,9,9,,,,,,,,,,18,18,18,,,,,,,,,,15,15,15,,,,,,,,,,21,21,21,,,,,,,,,,63,63,63,,,,,,,,,,,,,,,,,
2016,220110,220141016,08,21,10,10,10,,,,,,,,,,14,14,14,,,,,,,,,,12,12,12,,,,,,,,,,28,28,28,,,,,,,,,,64,64,64,,,,,,,,,,,,,,,,,
2016,220110,220141016,09,21,8,8,8,,,,,,,,,,11,11,11,,,,,,,,,,16,16,16,,,,,,,,,,25,25,25,,,,,,,,,,60,60,60,,,,,,,,,,,,,,,,,
2016,220110,220141016,10,21,9,9,9,,,,,,,,,,15,15,15,,,,,,,,,,12,12,12,,,,,,,,,,28,28,28,,,,,,,,,,64,64,64,,,,,,,,,,,,,,,,,
2016,220110,220141016,11,21,8,8,8,,,,,,,,,,20,20,20,,,,,,,,,,11,11,11,,,,,,,,,,22,22,22,,,,,,,,,,61,61,61,,,,,,,,,,,,,,,,,
2016,220118,220151026,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,05,21,,12,,,,,,,,,,,,7,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,
2016,220118,220151026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220118,220151026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220206,220241012,01,21,16,16,16,,,,,,,,,,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,36,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220206,220241012,02,21,82,82,82,,,,,,,,,,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,104,104,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220206,220241012,03,21,28,28,28,,,,,,,,,,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,71,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220206,220241012,04,21,26,26,26,1,,,,,,,,,49,49,49,,,,,,,,,,11,11,11,,,,,,,,,,,,,,,,,,,,,,86,86,86,1,,,,,,,,,,,,,,,,
2016,220206,220241012,05,21,30,30,30,,,,,,,,,,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,98,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220206,220241012,06,21,30,30,30,,,,,,,,,,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,77,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220206,220241012,07,21,66,66,66,,,,,,,,,,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,166,166,,,,,,,,,,,,,,,,,
2016,220206,220241012,08,21,56,56,56,,,,,,,,,,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,111,111,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220206,220241012,09,21,30,30,30,,,,,,,,,,67,67,67,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,98,98,98,,,,,,,,,,,,,,,,,
2016,220206,220241012,10,21,59,59,59,,,,,,,,,,32,32,32,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,93,93,93,,,,,,,,,,,,,,,,,
2016,220206,220241012,11,21,72,72,72,,,,,,,,,,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,92,,,,,,,,,,,,,,,,,
2016,220308,220341011,01,21,,78,78,,,,,,,,,,1,46,46,,,,,,,,,,5,14,14,,,,,,,,,,2,18,18,,,,,,,,,,8,156,156,,,,,,,,,,,,,,3,3,3,3
2016,220308,220341011,02,21,,75,75,,,,,,,,,,1,55,55,,,,,,,,,,2,18,18,,,,,,,,,,5,29,29,,,,,,,,,,8,177,177,,,,,,,,,,,,8,,15,15,23,15
2016,220308,220341011,03,21,,67,67,2,,,,,,,,,,31,31,3,,,,,,,,,,18,18,5,,,,,,,,,,19,19,2,,,,,,,,,,135,135,12,,,,,,,,,,,2,,7,18,9,18
2016,220308,220341011,04,21,47,47,47,,,,,,,,,,44,44,44,2,,,,,,,,,6,6,6,,,,,,,,,,7,7,7,,,,,,,,,,104,104,104,2,,,,,,,,,,,1,,3,3,4,3
2016,220308,220341011,05,21,80,80,80,1,,,,,,,,,38,38,38,,,,,,,,,,23,23,23,,,,,,,,,,16,16,16,,,,,,,,,,157,157,157,1,0,0,0,0,0,0,0,0,,,385,,2899,2899,3284,2899
2016,220308,220341011,06,21,61,61,61,1,,,,,,,,,31,31,31,1,,,,,,,,,9,9,9,,,,,,,,,,2,2,2,1,,,,,,,,,103,103,103,3,0,0,0,0,0,0,0,0,,,1,,5,5,6,5
2016,220308,220341011,07,21,71,71,71,,,,,,,,,,31,31,31,1,,,,,,,,,16,16,16,1,,,,,,,,,8,8,8,2,,,,,,,,,126,126,126,4,0,0,0,0,0,0,0,0,,,2,,12,12,14,12
2016,220308,220341011,08,21,43,43,43,20,,,,,,,,,16,16,16,2,,,,,,,,,13,13,13,2,,,,,,,,,3,3,3,,,,,,,,,,75,75,75,24,0,0,0,0,0,0,0,0,,,,,2,16,2,16
2016,220308,220341011,09,21,76,76,76,,,,,,,,,,31,31,31,1,,,,,,,,,16,16,16,3,,,,,,,,,9,9,9,1,,,,,,,,,132,132,132,5,0,0,0,0,0,0,0,0,,,9,,15,15,24,15
2016,220308,220341011,10,21,53,53,53,,,,,,,,,,15,15,15,3,,,,,,,,,10,10,10,6,,,,,,,,,4,4,4,4,,,,,,,,,82,82,82,13,0,0,0,0,0,0,0,0,,,374,,2756,2756,3130,2756
2016,220308,220342018,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220342018,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220342018,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220308,220342018,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,220403,220442039,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,310101,310142031,01,21,2,2,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,7,7,7,,,,,,,,,,,,,,,,,
2016,310101,310142031,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,
2016,310101,310142031,03,21,,,,,,,,,,,,,1,1,1,,,,,,,,,,4,4,4,,,,,,,,,,1,1,1,,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,
2016,310101,310142031,04,21,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,5,5,5,,,,,,,,,,2,2,2,,,,,,,,,,9,9,9,,,,,,,,,,,,,,,,,
2016,310101,310142031,05,21,2,2,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,
2016,310101,310142031,06,21,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,
2016,310101,310142031,07,21,,,,,,,,,,,,,1,1,1,,,,,,,,,,3,3,3,,,,,,,,,,2,2,2,,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,
2016,310101,310142031,08,21,,,,,,,,,,,,,1,1,1,0,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,
2016,310101,310142031,09,21,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,
2016,310101,310142031,10,21,,,,,,,,,,,,,3,3,3,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,
2016,310101,310142031,11,21,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,
2016,310101,310142031,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310101,310143018,01,21,,10,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,
2016,310101,310143018,02,21,,6,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12,,,,,,,,,,,,,,,,1,,1
2016,310101,310143018,03,21,,7,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
2016,310101,310143018,04,21,,4,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
2016,310101,310143018,05,21,,1,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,8,,,,,,,,,,,,,,,,2,,2
2016,310101,310143018,06,21,,2,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
2016,310101,310143018,07,21,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,12,,,,,,,,,,,,,,,,1,,1
2016,310101,310143018,08,21,,4,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
2016,310101,310143018,09,21,,6,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
2016,310101,310143018,10,21,,8,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,17,,,,,,,,,,,,,,,,2,,2
2016,310101,310143018,11,21,,8,,,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,18,,,,,,,,,,,,,,,,3,,3
2016,310101,310143018,12,21,,7,,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,,,,,,,8,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,
2016,310101,310143019,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3
2016,310101,310143019,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6
2016,310101,310143019,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310101,310143019,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3
2016,310101,310143019,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2
2016,310101,310143019,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6
2016,310101,310143019,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3
2016,310101,310143019,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6
2016,310234,310242042,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,330115,330141019,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,330115,330141019,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330409,330451050,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330409,330451050,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330409,330451050,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,330409,330451050,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,340112,340141020,01,21,,66,,2,,,,,,,,,,109,,5,,,,,,,,,,116,,2,,,,,,,,,,132,,3,,,,,,,,,,423,,12,,,,,,,,,,,,,,,,
2016,340112,340141020,02,21,,27,,,,,,,,,,,,38,,,,,,,,,,,,101,,,,,,,,,,,,311,,,,,,,,,,,,477,,,,,,,,,,,,,,,,,,
2016,340112,340141020,03,21,,25,,,,,,,,,,,,36,,1,,,,,,,,,,52,,,,,,,,,,,,128,,,,,,,,,,,,241,,1,,,,,,,,,,,,,,,,
2016,340112,340141020,04,21,,16,,,,,,,,,,,,19,,,,,,,,,,,,46,,,,,,,,,,,,89,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,
2016,340112,340141020,05,21,,12,12,,,,,,,,,,,23,23,,,,,,,,,,,48,48,,,,,,,,,,,57,57,,,,,,,,,,0,140,140,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,340112,340141020,06,21,,42,,,,,,,,,,,,36,,,,,,,,,,,,20,,,,,,,,,,,,46,,,,,,,,,,,0,144,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,340112,340141020,07,21,,50,,4,,,,,,,,,,46,,5,,,,,,,,,,40,,6,,,,,,,,,,42,,5,,,,,,,,,0,178,0,20,0,0,0,0,0,0,0,0,,,,,,,0,0
2016,340112,340141020,08,21,,55,,,,,,,,,,,,42,,,,,,,,,,,,44,,,,,,,,,,,,52,,,,,,,,,,,0,193,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
